id,equipment_id,scheduled_date,completed_date,maintenance_type,description,parts_replaced,cost,technician_name,predicted_failure_component,ml_confidence_score,downtime_hours,is_completed,created_at
e10115fc-1c31-4196-8f90-420b7c3583b3,ba5033b1-3a46-463d-b0a5-c4d5b24a7271,2026-03-12,2026-03-15,predictive,Predictive maintenance: boom service,[],235.84,Virginia Campbell,filters,0.782,3.9,True,2026-03-10
c51a181f-9e59-425b-b476-17359959f701,5f2cf8b3-200e-4e56-b3f1-e29f28dca3c3,2026-04-25,2026-04-27,emergency,Emergency maintenance: bucket service,"[""tracks/tires""]",726.02,Joanna Day,,,34.5,True,2026-04-22
5eb33f34-403f-4a92-bffe-8d7733795999,69404dc5-9f98-4cce-ab3e-2fa6dc6be082,2026-01-26,2026-01-29,emergency,Emergency maintenance: boom service,[],24.27,Kristen Choi,,,5.2,True,2026-01-22
42975de9-197e-41cf-b642-57a7f2408090,7824d243-5ef9-4347-95e1-58acd2db6775,2026-04-17,2026-04-17,emergency,Emergency maintenance: hydraulic_system service,"[""belts""]",1.67,Christina Clark,,,6.7,True,2026-04-04
06bd543f-211d-4733-bc73-f6ad23806d39,def63940-d7aa-4277-a1e0-1d42fef8779f,2025-02-27,2025-03-04,inspection,Inspection maintenance: hydraulic_system service,"[""belts""]",424.92,Daniel Dixon,,,5.9,True,2025-02-15
060f7ee6-44a9-48a4-b38d-a91715342a6d,c4b2c196-1129-4ab1-afe7-10c94f191a12,2025-05-02,2025-05-07,inspection,Inspection maintenance: boom service,"[""filters""]",532.42,Luis Carrillo,,,18.5,True,2025-04-28
a34d8ceb-18b7-41c5-8e17-0182e04456e4,64da132c-25da-4c0a-9389-d185cb4c0ecc,2026-03-18,2026-03-21,emergency,Emergency maintenance: filters service,"[""tracks/tires""]",18.12,Sarah Williams,,,4.1,True,2026-03-14
24502768-48ab-42e0-bd5a-ddac2b023826,79f5bb58-6b8a-4eb8-82d9-816fbcff25fb,2025-05-18,2025-05-20,scheduled,Scheduled maintenance: tracks/tires service,"[""tracks/tires"", ""electrical""]",613.15,Christie Anderson,,,31.1,True,2025-05-10
e145af82-e964-4623-9494-11e9d3a35857,c896ecf9-b9f5-46c4-9996-3f1f554699d7,2025-03-06,2025-03-11,predictive,Predictive maintenance: boom service,"[""electrical"", ""filters""]",353.13,John Nelson,engine,0.667,3.3,True,2025-02-27
96343478-2319-4cb0-beff-2e11d618184f,2a3e913c-f1f7-4092-942d-a5b2787c31f6,2025-06-01,2025-06-03,predictive,Predictive maintenance: boom service,"[""bucket"", ""hydraulic_system""]",870.5,Jennifer Bush,hydraulic_system,0.807,5.8,True,2025-05-27
eab60757-d664-4926-a1ba-36ac5437b6d4,d84af43c-8445-46f9-ad77-aac539092a8d,2026-05-19,2026-05-23,emergency,Emergency maintenance: boom service,[],361.93,David Rios,,,8.7,True,2026-05-18
337740b0-0fb5-48e4-b43e-dec396cbf925,51b3034a-db90-4dc5-b018-566495db2589,2025-08-30,2025-08-30,scheduled,Scheduled maintenance: transmission service,"[""boom""]",2.07,John Phelps,,,1.5,True,2025-08-21
902edf6b-7899-4a74-b793-71080aa74126,e4c7d5f6-acdd-4e38-bdd2-468471426d0c,2024-11-09,2024-11-11,scheduled,Scheduled maintenance: bucket service,[],30.29,Angela Vega,,,9.2,True,2024-10-26
4925919b-2f2c-463d-8265-4c6d96b403c7,c6a31ae8-8714-4f06-b1e0-3053795ec697,2025-04-22,2025-04-25,scheduled,Scheduled maintenance: engine service,"[""bucket"", ""tracks/tires""]",49.69,Mrs. Lacey Walker,,,27.6,True,2025-04-11
a4d08588-dde0-42c1-b6f3-7630a9ff4d39,7bc3cbca-b4c9-45c2-9c98-9a7c8435a94a,2025-10-27,2025-10-30,scheduled,Scheduled maintenance: filters service,"[""tracks/tires""]",354.33,Christopher Lawson,,,9.3,True,2025-10-17
c6b23f52-88d6-43f2-a83f-b7c54996bfe8,214a10d4-9121-4f2f-94d1-ed3411e89c8e,2025-07-30,2025-08-03,emergency,Emergency maintenance: tracks/tires service,"[""tracks/tires""]",1324.22,Jose Meyer,,,3.0,True,2025-07-21
1de3fc43-111a-4973-a63a-a64d47624f6b,9755da49-9715-44bb-9451-f695a12990e6,2026-04-08,2026-04-11,inspection,Inspection maintenance: boom service,"[""belts""]",294.16,Ashley Hayden,,,5.9,True,2026-04-07
8bf62606-9501-4054-95c1-6da88987880e,b0fde33e-3219-4e0c-af2d-8f177c487c61,2024-09-17,2024-09-19,predictive,Predictive maintenance: boom service,[],41.46,Christopher Carney,electrical,0.65,7.7,True,2024-09-16
0efbe27b-810e-4a33-80b3-323ae0640af2,5307e25d-dfae-4ab5-9217-55c3b0f79237,2025-08-29,2025-09-01,scheduled,Scheduled maintenance: engine service,"[""boom""]",610.83,Robert Wright,,,2.9,True,2025-08-19
b5e81a40-0eee-4188-bb5c-c9cfe63b3d25,dd56e682-c874-40c4-ad19-d047d8dfd8dc,2026-06-15,2026-06-17,scheduled,Scheduled maintenance: tracks/tires service,[],46.31,Cody Long,,,1.0,True,2026-06-05
b115e9d6-e208-4d8a-8ddb-51192e2685a9,5bff33a0-f7ce-4652-a372-02655071f818,2024-11-28,2024-11-30,predictive,Predictive maintenance: bucket service,"[""boom"", ""electrical""]",313.18,Courtney Mcclure,electrical,0.802,32.2,True,2024-11-27
b5940c03-db76-4281-b732-f58370d8eb8e,935b1873-fbf8-4f72-96ae-ddd1ab57c7fa,2025-09-05,,inspection,Inspection maintenance: engine service,"[""belts"", ""transmission"", ""electrical""]",33.52,Tara Ryan,,,2.3,False,2025-08-22
ed445f69-07cd-4c9c-bc41-207f338d08af,ba6b37b1-895d-4f40-b998-5068b695a990,2024-08-31,2024-09-04,scheduled,Scheduled maintenance: electrical service,"[""transmission""]",619.7,Brandon Mills,,,19.4,True,2024-08-23
0d8dec90-0dad-4b7f-8ee6-cf03de97da5d,3cd91b5a-e33b-4f47-b44f-9f339b017282,2025-05-29,2025-06-01,predictive,Predictive maintenance: boom service,"[""bucket"", ""electrical"", ""filters""]",75.31,Richard Brewer,engine,0.803,1.1,True,2025-05-27
5b0aa8f6-a2d6-4c7c-83bf-2114b1a35022,4b215616-4579-4381-a2c1-209d11646376,2025-03-16,2025-03-21,predictive,Predictive maintenance: belts service,[],26.52,Mrs. Sandra Gates DDS,transmission,0.804,2.1,True,2025-03-06
05628eaf-89a6-4f89-893b-9edb831a7127,84f5fb05-a568-49ef-8c61-5a754a992d6d,2025-04-13,2025-04-16,inspection,Inspection maintenance: hydraulic_system service,"[""boom""]",235.26,James White,,,2.9,True,2025-04-05
f14f3996-383b-4ab0-a88f-7361adf259f9,a6b243e1-d7b4-459e-a48c-e1ad64b258ad,2024-09-10,2024-09-14,emergency,Emergency maintenance: bucket service,"[""engine"", ""belts""]",1250.14,Tiffany Santos,,,18.8,True,2024-09-03
d9526cb5-485c-45ec-adeb-b63b90bc7370,a1bf38d2-5ea0-4fc6-9953-35e979b3f2d9,2025-11-21,2025-11-23,scheduled,Scheduled maintenance: filters service,"[""engine"", ""electrical""]",919.41,April Hart,,,0.3,True,2025-11-08
a788fe06-5936-4488-9e99-57c43f28c1cc,620b4e94-ec7b-4abc-8e70-f3e7fb3b8cda,2026-04-23,2026-04-28,predictive,Predictive maintenance: hydraulic_system service,"[""bucket""]",676.43,Regina Hill,hydraulic_system,0.734,16.6,True,2026-04-22
78fed81e-d847-4e52-9e7f-7441ff6b0f9d,67bb39ff-2ab4-4470-85a5-4fb2bf5e4f06,2024-08-27,2024-08-31,scheduled,Scheduled maintenance: belts service,"[""filters"", ""boom""]",74.7,Melissa Osborne,,,7.5,True,2024-08-24
c4152a05-ac15-44fa-b729-f3d44d3f51b3,3d21230b-decd-4931-bec1-2211e749430e,2025-05-20,2025-05-24,emergency,Emergency maintenance: boom service,[],397.92,Javier Guzman,,,6.3,True,2025-05-08
4e1dd04f-ffd2-430c-97a9-e9176d8304e7,3ccab184-a3f8-442d-b964-3f31eef59ba8,2025-01-07,2025-01-07,predictive,Predictive maintenance: boom service,"[""hydraulic_system"", ""tracks/tires"", ""engine""]",1070.57,Jay Crosby,tracks/tires,0.759,9.5,True,2024-12-30
477ad4da-4ff3-4bd9-a7a4-2d321584e0e2,d6404735-7330-4ec0-ab86-55b0da250958,2026-02-11,2026-02-12,predictive,Predictive maintenance: tracks/tires service,"[""hydraulic_system""]",1260.45,Joseph Shaffer,transmission,0.653,8.4,True,2026-02-07
f8351ae2-089b-40f3-be3b-963eac6bd784,2773ef9f-ae14-4f4d-bb2c-52b34e45a83d,2024-11-10,2024-11-11,scheduled,Scheduled maintenance: hydraulic_system service,"[""hydraulic_system"", ""filters""]",831.37,Timothy Taylor,,,2.6,True,2024-11-04
c55dab71-afc2-4944-abd3-2a21d4bd31aa,d578e2cc-0219-4fb4-9f27-1fdc4bdee739,2025-03-06,2025-03-08,inspection,Inspection maintenance: transmission service,"[""bucket"", ""hydraulic_system""]",519.95,Amanda Butler,,,23.0,True,2025-03-03
f62ee717-b15c-4a9e-b2e0-541811f02c11,3ccc9093-50a4-4700-9fe0-a226f1dce9ed,2025-06-12,2025-06-13,inspection,Inspection maintenance: engine service,"[""hydraulic_system"", ""filters""]",731.18,Justin Elliott,,,7.6,True,2025-06-03
5177d29b-bca1-47eb-bfc3-e7ea7c5f2913,e91635e0-8419-40d0-b817-a76d147f75ed,2024-12-07,2024-12-11,inspection,Inspection maintenance: tracks/tires service,"[""bucket"", ""boom"", ""transmission""]",442.41,Eric Williams,,,8.3,True,2024-12-01
0220e5a7-c366-479b-8030-85d17a750765,e6b3a4a2-f5b4-4b1e-93fa-51ce22d4746f,2026-03-04,2026-03-04,predictive,Predictive maintenance: electrical service,"[""bucket""]",775.93,Andrew Fowler,hydraulic_system,0.685,5.2,True,2026-02-28
b442dea0-c873-4733-b857-114cb8beb444,90fa2865-4ccb-475d-9d8e-a88abca7b3f3,2026-07-01,2026-07-06,predictive,Predictive maintenance: hydraulic_system service,[],456.89,Joshua Nichols,boom,0.939,32.6,True,2026-06-25
8912618c-2a97-47a7-ac6c-2cade5ea76ad,87113b1c-6af7-4c58-a71e-1e9fa077fa22,2026-07-13,2026-07-14,predictive,Predictive maintenance: engine service,"[""boom"", ""filters"", ""engine""]",673.79,Michael Jimenez,electrical,0.779,5.9,True,2026-07-10
9f633048-c80f-4236-b308-290641bcea00,072478da-740e-43d1-82aa-bc9e0891ca74,2024-09-28,2024-10-02,emergency,Emergency maintenance: belts service,[],41.51,Larry Rodgers,,,4.7,True,2024-09-21
51aa2874-b70e-477f-b97d-5c0373adfde4,88d7e337-41aa-4812-844b-378d2431f882,2026-07-14,2026-07-19,predictive,Predictive maintenance: bucket service,"[""electrical"", ""transmission"", ""belts""]",241.35,Scott Baker,transmission,0.74,8.9,True,2026-07-01
adb76c34-1537-4d4c-a6c0-262b54d1c820,5c37c756-102a-4b6e-9c5b-779b83c9fc1b,2025-08-25,2025-08-26,predictive,Predictive maintenance: transmission service,"[""belts""]",239.99,Molly Lewis,hydraulic_system,0.743,4.7,True,2025-08-11
b466d2f2-9fa5-4377-9d56-2198b2b338e0,e8ecf91b-f527-474a-8b94-06595d7e34e5,2025-11-26,2025-11-28,scheduled,Scheduled maintenance: belts service,"[""tracks/tires"", ""engine""]",719.72,Jose Long,,,3.0,True,2025-11-20
316f7200-528d-4b0f-808c-995c4bb855e2,d7ba05dd-0ece-4250-9848-114f6f0e2ee7,2025-08-01,2025-08-02,scheduled,Scheduled maintenance: bucket service,[],101.97,Hector Williams,,,1.2,True,2025-07-27
2eb054f6-d62d-47a9-bd12-088bef5ba9e2,5bff33a0-f7ce-4652-a372-02655071f818,2025-02-22,2025-02-24,emergency,Emergency maintenance: boom service,"[""filters"", ""electrical"", ""tracks/tires""]",995.67,Daniel Phillips,,,22.9,True,2025-02-16
f5201b72-c74a-4ec5-a9a8-c78a22859763,91af345e-68a2-4f6c-ac97-981589c1f0c1,2025-11-11,2025-11-16,scheduled,Scheduled maintenance: bucket service,"[""tracks/tires"", ""hydraulic_system""]",1293.11,Mrs. Crystal Freeman,,,0.5,True,2025-10-29
8fc0bc59-154d-47d3-b5db-256a9e53cef3,9b603f9f-6b3c-4154-a107-6837a1c0dad9,2025-04-20,2025-04-21,scheduled,Scheduled maintenance: filters service,"[""bucket""]",1089.18,Robert Goodwin,,,9.8,True,2025-04-10
598e8706-f2c6-48b9-b204-05891c295b89,ea8db8f4-5db0-40dc-a1dd-210b0826b974,2025-10-24,2025-10-27,scheduled,Scheduled maintenance: boom service,"[""filters"", ""tracks/tires""]",192.98,Dr. Margaret Chambers,,,4.3,True,2025-10-21
e6ac4bb9-fdf2-4f56-8b97-7a7f9ca9b086,028c27db-b2f0-4ab0-bd73-8f72de255e77,2024-10-30,2024-11-04,inspection,Inspection maintenance: engine service,[],221.83,Valerie Perez,,,2.5,True,2024-10-23
e108da9b-2dfc-4666-9063-8b0df522d5b8,a1cc273c-7b1c-4455-99fe-0ef2c69821b8,2026-07-24,2026-07-25,predictive,Predictive maintenance: boom service,"[""electrical"", ""engine"", ""boom""]",706.96,Richard Peterson,filters,0.685,5.7,True,2026-07-16
e37f7e88-417c-4fa6-902c-4ad77894f1b8,c593ee73-0689-4d04-a699-86c34890d29b,2026-05-26,2026-05-27,inspection,Inspection maintenance: tracks/tires service,"[""bucket"", ""boom"", ""hydraulic_system""]",86.66,Ronald Lane,,,0.7,True,2026-05-14
859033b9-fa19-42cb-9f69-4eede1cf3c6c,360a96f9-887b-43ee-9b95-b432d1850af8,2026-07-05,2026-07-09,emergency,Emergency maintenance: bucket service,"[""engine""]",257.61,Christopher Flores,,,3.7,True,2026-06-28
282a6baf-6a06-4559-8ff0-c1b60fdde3eb,33ffa60c-2ebd-487f-8318-07cb7362b922,2025-09-24,2025-09-25,scheduled,Scheduled maintenance: transmission service,[],137.25,Randall Christensen,,,8.3,True,2025-09-23
04e83138-4c4e-443e-b2f4-6e2a0cbaf5f8,1486d85f-1ac1-481e-bff8-9ad51834093e,2026-05-26,2026-05-29,emergency,Emergency maintenance: electrical service,"[""hydraulic_system"", ""boom"", ""filters""]",776.36,Maria Webb,,,0.7,True,2026-05-18
ab688340-78e4-43e9-8a74-a4e5d50ba025,2e191460-61de-446d-b75f-495b2327169f,2026-04-02,2026-04-07,emergency,Emergency maintenance: belts service,"[""boom""]",311.22,Dillon Munoz,,,7.2,True,2026-03-22
8e0a071c-7d2f-4a9e-a243-ff4c22e42939,3f77bff8-e040-4597-b2da-60afc49d959a,2026-05-27,2026-05-30,predictive,Predictive maintenance: electrical service,"[""belts""]",631.08,Gregory Hill,engine,0.699,30.9,True,2026-05-21
2f3f457c-4124-4fc5-bf73-f442f0244c2a,302a2187-abca-48b5-824b-a164d18aa722,2025-12-09,2025-12-14,emergency,Emergency maintenance: filters service,"[""transmission""]",294.41,Joshua Davila,,,23.3,True,2025-12-05
b3b62eaf-1f5b-4e77-94fd-e4b4290ea03d,09dd5ba3-0ee1-4a11-9e4d-5551c070e56d,2025-01-20,2025-01-21,predictive,Predictive maintenance: transmission service,"[""electrical"", ""belts""]",439.1,Joseph Trevino DDS,filters,0.902,15.5,True,2025-01-10
ed79a123-90c3-433c-9568-68de13a59976,25ed9c6c-50c1-4aed-a7cb-50562f4ffc7f,2026-06-01,2026-06-04,emergency,Emergency maintenance: filters service,[],808.59,Denise Reynolds,,,0.1,True,2026-05-29
84335de9-9b00-4ea3-951e-ff15586c2857,48f2f853-5975-4db9-858c-3f5564530e33,2025-04-25,2025-04-28,emergency,Emergency maintenance: transmission service,"[""transmission""]",366.96,Jacob Smith,,,2.1,True,2025-04-12
8873edb3-6f17-42a3-8c78-876027cc6b7b,059a83dd-f6ae-4f74-ad4b-92c7d70d41e7,2024-12-15,2024-12-18,emergency,Emergency maintenance: filters service,"[""filters"", ""bucket"", ""tracks/tires""]",722.76,Kristen Smith,,,0.4,True,2024-12-05
ef1af746-046c-4704-ad12-d335b88f4c89,28b84260-56db-4680-a729-a993e1b6db97,2025-10-21,2025-10-21,emergency,Emergency maintenance: engine service,"[""tracks/tires"", ""boom"", ""transmission""]",109.81,Paul Harris,,,0.8,True,2025-10-19
318b5f4e-af71-461b-ade3-2f214b621956,422807d4-32dd-4b35-8c2a-82f7fdb57773,2024-08-17,2024-08-19,scheduled,Scheduled maintenance: hydraulic_system service,"[""tracks/tires"", ""bucket"", ""hydraulic_system""]",76.83,Joseph Gomez,,,11.8,True,2024-08-05
34f9ffa9-58a7-4b2a-a236-ec8a30f6a172,5c29d236-4463-4b2f-a1d6-4d3174be2073,2026-07-18,2026-07-22,predictive,Predictive maintenance: transmission service,[],83.53,Janice Richards,hydraulic_system,0.859,2.3,True,2026-07-11
31865a93-23f5-465a-abfb-0957c28db8f7,217a5a50-7fdb-4284-8663-384394b4b579,2024-12-06,2024-12-07,scheduled,Scheduled maintenance: bucket service,[],357.83,Debra Marquez,,,8.5,True,2024-11-24
9f393164-5719-480c-878b-318c8e2b202c,79f5bb58-6b8a-4eb8-82d9-816fbcff25fb,2025-01-12,,emergency,Emergency maintenance: bucket service,"[""transmission"", ""electrical"", ""engine""]",858.26,Shelby Garcia,,,2.9,False,2025-01-04
2bee95d7-2a60-4883-be12-8d362ce01946,7824d243-5ef9-4347-95e1-58acd2db6775,2025-07-20,2025-07-22,scheduled,Scheduled maintenance: filters service,"[""belts"", ""tracks/tires""]",316.27,Stephanie Avila,,,8.7,True,2025-07-09
035b7b7b-9388-4da8-ac8b-ec166e8f2cea,17916214-0191-4dca-a455-c111cbb71a77,2026-04-20,2026-04-24,emergency,Emergency maintenance: transmission service,"[""transmission"", ""belts""]",1090.59,Robert Crosby,,,19.6,True,2026-04-09
d0a7b0a0-9199-4d2d-ab9b-377790d06c0f,2be59483-10b7-4e21-b720-b10876783841,2025-05-10,2025-05-11,emergency,Emergency maintenance: belts service,"[""hydraulic_system""]",246.87,Johnny Rowe,,,20.4,True,2025-05-04
2869c7ce-6eb3-4687-b18a-d5d68e561a7f,256ae1d6-28db-4a55-9f2f-f9c516aa084d,2025-01-11,2025-01-12,scheduled,Scheduled maintenance: hydraulic_system service,[],885.45,Scott Campbell,,,5.8,True,2024-12-28
cd6b0b46-57d5-4778-b5ff-54a67f0b1beb,d9dd841f-e1c8-4fa2-9e98-9cedb88adcee,2025-06-02,2025-06-03,scheduled,Scheduled maintenance: electrical service,"[""electrical"", ""hydraulic_system""]",628.39,Shannon Vega,,,9.4,True,2025-05-28
b0df8695-73fd-4f65-8722-657110d75add,1a06c5c5-731d-4299-a6af-a4cf5c7676ba,2025-04-07,,predictive,Predictive maintenance: boom service,[],306.16,Ian Mccullough,electrical,0.951,8.3,False,2025-03-26
904000e6-7f28-4346-88a2-b2cd778631d8,e9c48846-1477-402e-a082-7422aff333ad,2025-05-25,2025-05-28,inspection,Inspection maintenance: filters service,"[""hydraulic_system""]",498.98,Michael Goodman,,,6.6,True,2025-05-14
f7b79b95-8fd7-4406-a3f5-817e70cdfb20,5ae99346-70e5-4ecd-a761-37fc492ec014,2026-03-15,2026-03-20,scheduled,Scheduled maintenance: belts service,"[""engine"", ""hydraulic_system"", ""electrical""]",296.54,Cory Dunlap,,,33.9,True,2026-03-02
19575dd3-eb1f-43d1-a1e7-6edd0d1fd75d,efd8c6bd-feec-4efe-9514-44559303c8ce,2025-01-14,2025-01-18,scheduled,Scheduled maintenance: boom service,"[""hydraulic_system"", ""boom"", ""tracks/tires""]",974.29,Nichole Smith,,,7.0,True,2025-01-03
0bad7177-0ad7-4640-884d-973e8c92c499,efd8c6bd-feec-4efe-9514-44559303c8ce,2025-11-29,2025-12-04,scheduled,Scheduled maintenance: tracks/tires service,[],163.77,Ryan Bishop,,,3.6,True,2025-11-26
efdcdf75-6695-4f41-a9d8-90ccdc44efeb,9d8ec58a-ad14-4ada-9df4-0b91356ed4d8,2025-04-09,2025-04-09,inspection,Inspection maintenance: belts service,[],373.11,Cory Baxter,,,1.2,True,2025-03-26
9b99e706-4406-452e-b9d2-e95d797b6eb8,6eefc392-0b72-48dc-a5c8-10df35c151f3,2024-10-04,2024-10-06,predictive,Predictive maintenance: belts service,"[""boom"", ""transmission""]",510.47,Lori Rodriguez,electrical,0.743,2.4,True,2024-09-23
2e735493-6dea-4d20-a004-89273b4c531c,c29204b5-14dc-46a7-8bc4-c01de4e97b63,2024-10-31,2024-11-03,emergency,Emergency maintenance: electrical service,"[""hydraulic_system"", ""engine"", ""belts""]",171.69,Megan Nelson,,,0.9,True,2024-10-20
ab535783-1c59-41f7-a277-55bc48248e1f,207765ff-11bf-4aa6-9f0d-278560a93eee,2025-03-16,2025-03-20,scheduled,Scheduled maintenance: engine service,"[""filters""]",492.6,Christian Schmidt,,,0.8,True,2025-03-13
55db03d5-258b-44f0-9f0e-01762cf8c78c,c434975b-7e94-456a-94ca-57a4819e0e72,2026-07-17,2026-07-17,scheduled,Scheduled maintenance: engine service,"[""hydraulic_system""]",626.36,Abigail Espinoza,,,7.1,True,2026-07-04
eb375321-78c0-4ef4-8da1-6c08be112590,9e96e240-502d-4c40-93ab-735ed1290c24,2026-04-29,2026-05-03,scheduled,Scheduled maintenance: boom service,"[""transmission"", ""bucket""]",626.13,Steven Park,,,1.7,True,2026-04-23
8e2cc40a-18ad-4093-9c39-b58b205fa6b7,c6a31ae8-8714-4f06-b1e0-3053795ec697,2024-09-30,2024-10-02,emergency,Emergency maintenance: engine service,"[""transmission"", ""filters"", ""hydraulic_system""]",127.54,Lee Jones,,,20.4,True,2024-09-20
b3ed7ec0-fc65-4b21-a7c4-6110800d8534,851c4755-6988-422f-a3f4-87f4ac5ebbe1,2025-11-21,2025-11-24,emergency,Emergency maintenance: belts service,"[""electrical"", ""engine"", ""bucket""]",584.66,Kari Brown,,,2.9,True,2025-11-18
fb70b8ec-fd5f-4e08-9aa9-ee9ca7897136,bd5b5537-c645-4658-8be0-185bb0f38f52,2026-03-05,2026-03-06,scheduled,Scheduled maintenance: transmission service,"[""boom""]",421.56,Cristian Parker,,,4.8,True,2026-02-21
e5e3416c-c846-4665-bb72-bdb40dde6d2f,9c26a700-488b-44d2-94bd-b0f5f5d71388,2025-12-10,2025-12-12,predictive,Predictive maintenance: transmission service,[],1147.31,Emily Nunez,boom,0.968,2.8,True,2025-11-30
26023e88-5d78-4fdc-9a9a-d7bbbb23cf8d,bb0fe6b8-0fe1-460a-9f6a-a46d0e37c137,2025-06-16,2025-06-20,predictive,Predictive maintenance: boom service,"[""boom"", ""engine""]",2678.45,Brent Patterson,belts,0.773,14.9,True,2025-06-09
8ed884bc-5810-4443-813d-83837ef6ce3c,5d870766-d261-482d-a5e2-d98a65859089,2025-07-15,2025-07-18,scheduled,Scheduled maintenance: bucket service,"[""hydraulic_system"", ""belts""]",141.88,Anthony Tran,,,18.1,True,2025-07-01
e24f7fd9-29b4-4d00-8e54-4cb94d1b59dc,4f07e9ad-90f9-4b69-9f21-7bd4c505e044,2024-09-13,2024-09-17,scheduled,Scheduled maintenance: electrical service,[],1042.58,Linda Sims,,,10.9,True,2024-09-02
8d3dc1ac-bf2d-4149-b931-194b0373f3e2,e4c7d5f6-acdd-4e38-bdd2-468471426d0c,2024-08-02,,scheduled,Scheduled maintenance: transmission service,[],956.88,Timothy Davis,,,13.3,False,2024-07-25
ba5397e6-949c-4854-8262-c97f0f333525,1482514b-3688-436f-8f93-e40476c3feda,2024-09-25,2024-09-29,inspection,Inspection maintenance: electrical service,"[""engine""]",331.09,Shane Horn,,,6.4,True,2024-09-24
90c33c3a-5ee8-4ba4-bfad-867b94f567ad,d024093d-cb09-4d73-8df9-85052f0d96b9,2025-10-01,2025-10-01,scheduled,Scheduled maintenance: tracks/tires service,"[""transmission"", ""belts""]",174.69,Sheryl Sanders,,,1.4,True,2025-09-22
5da0af86-16e5-45b7-b24d-a70d698f1598,04713cc6-70a5-4613-b316-15a2911c362d,2025-07-27,2025-07-31,predictive,Predictive maintenance: hydraulic_system service,"[""transmission""]",29.43,David Webb,engine,0.906,3.5,True,2025-07-19
b6a13934-71a1-497e-b736-d9fd9328052e,3e7ebecc-5d5c-4427-b151-3ea728111ecf,2025-09-03,2025-09-06,emergency,Emergency maintenance: belts service,"[""tracks/tires""]",766.36,Jamie Joseph,,,6.1,True,2025-08-21
d9026437-1dfb-4cd1-a759-46f088ddf13d,aff917c0-34d6-401d-9f56-a82a97bbd96f,2025-06-04,2025-06-06,predictive,Predictive maintenance: bucket service,"[""boom""]",254.9,Clarence Casey,filters,0.673,18.7,True,2025-05-28
a3bce555-1163-44ec-944f-6b8f995a2669,f3f8dec1-94d5-4487-8e31-a079ec435a94,2026-05-18,2026-05-19,predictive,Predictive maintenance: transmission service,"[""belts""]",663.12,Krista Coleman,engine,0.751,8.7,True,2026-05-10
62b79e7c-3309-4407-92e5-9cd898f540bf,d7c9ef83-f02e-480d-8d01-0ace3407745f,2025-04-04,2025-04-09,scheduled,Scheduled maintenance: transmission service,"[""bucket"", ""boom""]",213.44,Andrea Marks,,,10.6,True,2025-03-23
e83203bf-3500-4f6c-9de5-b002e0bb7669,0c312c42-76c0-4fd5-a0c3-c394c5555555,2025-10-01,2025-10-02,scheduled,Scheduled maintenance: transmission service,"[""bucket"", ""filters""]",77.51,Elizabeth Reynolds,,,0.5,True,2025-09-19
778770e7-deac-416f-9efc-6a3660642372,156019e2-56eb-40f1-b489-21a0444b207d,2026-06-28,2026-07-02,scheduled,Scheduled maintenance: tracks/tires service,"[""tracks/tires"", ""electrical""]",359.57,Denise Webster,,,2.1,True,2026-06-19
bc988499-5ff0-4b6e-9b0a-4f2b737b8e38,48f2f853-5975-4db9-858c-3f5564530e33,2025-10-18,2025-10-18,scheduled,Scheduled maintenance: engine service,"[""boom""]",809.14,James Williams,,,1.4,True,2025-10-08
79d553a1-e237-427f-97bf-4ca2fc514649,46ac66cf-13c3-4a7b-921c-310cea822d2b,2025-01-17,2025-01-22,scheduled,Scheduled maintenance: filters service,"[""hydraulic_system""]",91.88,Jorge Baker,,,1.5,True,2025-01-13
4055f8a5-337b-4fa6-8dde-0eaea89f702d,520758a5-0ba4-45b2-b4ea-a69f292f743f,2024-10-03,2024-10-08,predictive,Predictive maintenance: transmission service,"[""hydraulic_system"", ""boom"", ""belts""]",674.37,Anne Stewart,electrical,0.952,4.8,True,2024-09-21
d07d3c6f-7b54-4340-a001-427b70e24dbf,3ccc9093-50a4-4700-9fe0-a226f1dce9ed,2024-08-25,2024-08-25,inspection,Inspection maintenance: electrical service,"[""belts"", ""hydraulic_system"", ""transmission""]",343.89,Natalie Petty,,,5.3,True,2024-08-12
df068bf9-b475-492a-a5ae-0ce0e4cf240e,028a6f52-add2-4c7a-b7a3-a9c22ddb4879,2025-01-19,2025-01-23,scheduled,Scheduled maintenance: hydraulic_system service,"[""electrical""]",449.79,Daniel Clark,,,1.2,True,2025-01-14
c92dadf5-5405-4b11-b87f-e91cf66f1f86,ba105fd9-2a4d-42f3-a3a5-82d883912a21,2024-12-11,2024-12-14,scheduled,Scheduled maintenance: bucket service,[],120.18,Teresa Smith,,,1.3,True,2024-11-30
1c119c5b-af3c-40aa-ad7d-dd9356241134,0e230284-45e5-459c-bbd8-60f481a0417e,2026-02-12,2026-02-17,inspection,Inspection maintenance: boom service,[],272.02,Jocelyn Stevenson,,,28.3,True,2026-02-08
9c8f4db5-f60c-4005-badb-69f588bb1fe2,690ab0be-783e-4fb2-95d2-02bb7a2bc4fc,2026-04-29,2026-04-30,emergency,Emergency maintenance: tracks/tires service,[],1090.79,Henry Ewing,,,0.8,True,2026-04-24
