id,equipment_id,reading_time,engine_temp,hydraulic_pressure,battery_voltage,fuel_level,rpm,vibration_level,oil_pressure,coolant_temp,latitude,longitude,speed_kmh,is_anomaly,anomaly_score
371868f7-9d02-4723-8213-acf82d7b466c,78ab9fb2-0716-480a-9bad-035613f3b28e,2026-07-02T07:06:20.870645,140.4,1944.0,8.4,77.0,1356.0,4.06,22.5,95.2,23.33575,82.372039,9.9,False,0.116
dcc0ceb4-deeb-4519-8ed7-5089f3c7de28,78ab9fb2-0716-480a-9bad-035613f3b28e,2026-07-02T23:48:16.032895,124.4,1879.7,8.1,92.4,1421.0,2.18,31.6,83.2,23.333917,82.377433,8.6,False,0.284
572caea7-14ce-4eb9-8b79-a48184681c5e,78ab9fb2-0716-480a-9bad-035613f3b28e,2026-07-01T22:01:57.708193,131.7,1857.0,7.8,43.5,1610.0,2.06,28.0,84.7,23.326892,82.370906,9.3,False,0.215
c6490832-a494-443c-9b23-2fac06067b4c,78ab9fb2-0716-480a-9bad-035613f3b28e,2026-07-07T00:12:35.719919,115.4,1840.7,8.0,15.7,1616.0,4.57,25.3,87.1,23.342938,82.366616,14.8,False,0.207
e7f29c16-3e28-4379-bdb1-3adaa3f16924,78ab9fb2-0716-480a-9bad-035613f3b28e,2026-07-05T04:47:04.006204,123.5,1952.7,7.7,85.3,1878.0,4.8,28.3,89.4,23.336334,82.37804,2.9,False,0.201
5afd0f38-bfab-434e-8620-2fa1ba07ce01,78ab9fb2-0716-480a-9bad-035613f3b28e,2026-07-03T03:39:05.388284,127.5,1882.8,8.6,55.6,2108.0,4.91,20.6,97.9,23.325045,82.369609,8.2,False,0.011
6b348493-4141-4fde-adf1-2fd9d0142958,78ab9fb2-0716-480a-9bad-035613f3b28e,2026-07-07T06:47:33.418356,149.1,1630.9,7.8,75.9,2304.0,3.49,25.1,73.7,23.343836,82.370616,11.5,False,0.135
3dba5665-5809-42e2-8dca-4e3795c788c2,78ab9fb2-0716-480a-9bad-035613f3b28e,2026-07-03T16:14:49.852951,151.4,1956.7,7.5,63.5,1859.0,3.73,23.2,82.1,23.342627,82.375971,4.1,False,0.171
31c51cf6-65da-48c5-a0f7-bec2c939b35d,78ab9fb2-0716-480a-9bad-035613f3b28e,2026-07-05T13:58:59.328170,142.2,2017.1,7.7,88.0,2315.0,7.12,29.5,75.9,23.333339,82.367289,11.2,False,0.098
931ea972-dc05-43e2-b30c-18b7fc3a1dcb,78ab9fb2-0716-480a-9bad-035613f3b28e,2026-07-03T21:17:51.479149,219.8,2048.7,8.4,40.1,1891.0,7.88,21.5,114.3,23.328185,82.361652,7.6,True,0.964
0b6139e3-4ec6-4a20-81e3-5827b3da9fdc,78ab9fb2-0716-480a-9bad-035613f3b28e,2026-07-09T04:51:49.162020,126.2,1960.2,7.5,29.5,1540.0,3.7,36.1,81.8,23.333062,82.358916,7.2,False,0.153
4a6d281e-b2d6-4665-9474-41e8a25d013e,78ab9fb2-0716-480a-9bad-035613f3b28e,2026-07-03T02:09:03.190628,151.4,2113.0,7.6,66.1,1852.0,4.14,29.0,64.5,23.337029,82.367482,9.2,False,0.042
a25047a6-e0d3-4923-9c1f-a063047e917a,78ab9fb2-0716-480a-9bad-035613f3b28e,2026-07-01T20:04:06.860070,125.5,1924.7,8.1,100.0,2233.0,4.26,32.7,80.1,23.340847,82.364257,11.0,False,0.173
c2f4cec2-6a91-470a-ace8-0f2cb4fea3c4,78ab9fb2-0716-480a-9bad-035613f3b28e,2026-07-08T00:23:26.990832,125.9,1974.6,8.3,55.1,1634.0,2.91,24.8,73.0,23.33687,82.368056,0.6,False,0.135
3236325c-fe29-44f8-9212-9eb46eb6f9ec,78ab9fb2-0716-480a-9bad-035613f3b28e,2026-07-04T06:00:01.133930,126.1,1801.9,8.4,59.1,1946.0,4.45,23.8,66.7,23.34349,82.371128,16.3,False,0.276
50066d91-b8b5-4170-aae5-4d80c2268d11,78ab9fb2-0716-480a-9bad-035613f3b28e,2026-07-01T21:25:53.569674,119.6,1902.6,8.0,66.0,1553.0,2.16,22.9,84.8,23.329519,82.363028,0.0,False,0.054
be93f9b0-b6f7-436a-9d68-1fa8a27e8bf3,78ab9fb2-0716-480a-9bad-035613f3b28e,2026-07-07T19:57:49.799152,123.3,2127.4,8.2,66.7,2325.0,2.68,28.7,86.4,23.32718,82.360996,5.0,False,0.24
4b4b9ba0-afeb-4376-9d7f-ac71dd3322eb,78ab9fb2-0716-480a-9bad-035613f3b28e,2026-07-08T05:12:41.548802,142.4,2053.2,8.0,66.9,2413.0,6.06,34.8,85.6,23.340573,82.371864,3.9,False,0.215
495cae16-9449-4305-b530-4cc363892c11,78ab9fb2-0716-480a-9bad-035613f3b28e,2026-07-06T03:58:27.658252,145.4,1887.3,8.2,65.4,1339.0,2.59,38.0,70.2,23.330025,82.368525,14.9,False,0.125
59cf4397-0902-4769-a8eb-f07a0ef52cb0,78ab9fb2-0716-480a-9bad-035613f3b28e,2026-07-03T01:02:00.607644,136.0,2085.3,8.4,77.3,1818.0,2.03,25.9,84.4,23.336597,82.369799,6.5,False,0.166
26e6e980-0506-4eb1-b589-8845ba9d3e63,78ab9fb2-0716-480a-9bad-035613f3b28e,2026-07-02T16:20:06.660198,129.3,1900.5,8.0,65.3,1286.0,1.57,27.3,91.0,23.329183,82.365376,2.6,False,0.071
9c245e4b-f3d7-4c4c-b64c-567a8ad608a8,78ab9fb2-0716-480a-9bad-035613f3b28e,2026-07-08T21:31:46.679148,124.6,2216.1,8.2,65.3,1332.0,0.27,33.8,89.8,23.342537,82.360218,7.8,False,0.068
6662f2c0-1c4e-4cf3-8d22-00d66238b13c,78ab9fb2-0716-480a-9bad-035613f3b28e,2026-07-10T09:00:05.535419,128.3,2054.1,7.9,72.8,2065.0,2.96,29.6,68.8,23.329328,82.374797,13.0,False,0.113
0b70c120-bc5f-44a7-a052-7ba7fa83797e,78ab9fb2-0716-480a-9bad-035613f3b28e,2026-07-06T23:15:02.128172,141.2,1748.6,8.0,44.5,1505.0,3.28,41.8,83.2,23.325543,82.374288,1.7,False,0.124
3df3cbc0-f87e-4564-a7b2-7327f1b9f863,78ab9fb2-0716-480a-9bad-035613f3b28e,2026-07-10T14:34:48.256815,131.9,1928.6,8.0,66.1,1331.0,0.9,25.1,74.9,23.329959,82.378379,15.2,False,0.026
edff7adc-4582-42c7-adf6-af088d8558b7,78ab9fb2-0716-480a-9bad-035613f3b28e,2026-07-10T18:16:35.264793,148.3,1890.1,7.9,79.4,2334.0,6.31,29.6,76.8,23.328622,82.367479,5.5,False,0.208
579d2bf5-725a-4828-ad3b-3dd5f4eeb9b7,78ab9fb2-0716-480a-9bad-035613f3b28e,2026-07-10T06:19:53.653004,136.5,1935.6,7.7,43.5,2060.0,2.39,34.8,84.2,23.343278,82.37012,0.8,False,0.267
8fe1370c-f988-43fa-ab55-30401ad0dd3d,78ab9fb2-0716-480a-9bad-035613f3b28e,2026-07-10T01:15:45.385317,126.2,1931.5,7.9,81.2,1674.0,8.11,31.8,74.6,23.338842,82.374245,5.3,False,0.282
054a1d0a-4920-4523-870a-c1f3f055bb7a,78ab9fb2-0716-480a-9bad-035613f3b28e,2026-07-08T23:14:15.635914,143.0,1986.6,8.4,36.0,1874.0,4.05,30.2,74.7,23.32604,82.362587,6.1,False,0.24
70281079-4e19-46d9-bc4b-70836adad1b2,78ab9fb2-0716-480a-9bad-035613f3b28e,2026-07-05T04:52:18.728256,121.1,1864.5,8.2,79.1,2053.0,2.94,31.1,69.8,23.342541,82.362862,8.3,False,0.109
87b16730-b903-4a20-a938-da0c10e0dbe5,78ab9fb2-0716-480a-9bad-035613f3b28e,2026-07-06T03:32:31.157643,121.2,2023.6,8.1,71.2,2537.0,4.57,20.8,72.7,23.332796,82.36155,9.0,False,0.224
279dc964-829b-4147-a162-e9ea65f51037,78ab9fb2-0716-480a-9bad-035613f3b28e,2026-07-05T10:42:33.708039,111.9,1789.1,8.1,35.5,1757.0,4.48,32.7,81.9,23.326635,82.371249,2.8,False,0.289
92e0d2e3-971d-4d72-91a2-a351c30852a2,78ab9fb2-0716-480a-9bad-035613f3b28e,2026-07-07T08:10:46.467887,141.9,1898.6,8.2,49.6,1749.0,3.24,37.6,69.6,23.335632,82.371717,17.9,False,0.298
439b0068-5d45-487e-9204-e704302ade8b,78ab9fb2-0716-480a-9bad-035613f3b28e,2026-07-04T16:41:11.921007,141.4,1933.6,8.2,32.8,1814.0,5.08,39.1,83.9,23.334603,82.367293,10.1,False,0.28
79930df2-a2d7-4514-bcc0-18d5a1469f8b,78ab9fb2-0716-480a-9bad-035613f3b28e,2026-07-08T07:42:30.804010,142.3,1827.3,8.0,37.2,1679.0,2.95,36.6,83.0,23.334972,82.375781,0.0,False,0.23
670b91c8-c112-4ac5-b24c-de4852d630a7,78ab9fb2-0716-480a-9bad-035613f3b28e,2026-07-07T21:52:47.322539,119.0,1755.2,8.2,54.2,2110.0,6.2,30.5,73.1,23.330196,82.376846,9.8,False,0.188
aabaf5ba-a071-4a95-bb12-137170b4ba88,78ab9fb2-0716-480a-9bad-035613f3b28e,2026-07-03T21:41:11.763639,122.1,1957.9,8.1,41.5,1983.0,4.02,36.0,63.6,23.330981,82.368524,7.9,False,0.245
3c16d2fa-ee04-4fff-b8f4-4b413bec86e4,78ab9fb2-0716-480a-9bad-035613f3b28e,2026-07-12T20:57:09.231870,117.2,1957.2,8.0,65.9,1632.0,4.61,31.0,96.0,23.326531,82.372403,7.9,False,0.283
59124984-8332-4542-8234-91866aa5e9d9,78ab9fb2-0716-480a-9bad-035613f3b28e,2026-07-06T11:22:11.047862,132.6,1864.0,8.2,68.1,2132.0,4.29,26.2,71.2,23.337066,82.366528,9.5,False,0.045
9541c3ff-c640-4c9b-a4de-cac30991c123,78ab9fb2-0716-480a-9bad-035613f3b28e,2026-07-11T09:05:46.784119,97.4,1997.8,7.8,43.1,1852.0,3.41,28.7,85.6,23.340379,82.369853,6.9,False,0.139
09e8ec89-e519-4611-99c7-063ce0a85f5c,78ab9fb2-0716-480a-9bad-035613f3b28e,2026-07-02T22:53:36.156458,135.5,2163.2,8.0,63.6,1385.0,2.55,29.2,60.0,23.342949,82.365457,14.3,False,0.016
d2f90ac5-04bd-4a9e-8920-ca9359e46643,78ab9fb2-0716-480a-9bad-035613f3b28e,2026-07-10T21:23:28.759039,126.1,2115.0,8.3,70.9,1696.0,3.08,37.9,91.0,23.341487,82.370632,9.8,False,0.299
7d0adafc-d7df-43b3-8b5e-2f8ddbc7bdcd,78ab9fb2-0716-480a-9bad-035613f3b28e,2026-07-12T10:11:41.392161,227.3,1851.8,8.1,73.0,1830.0,9.18,24.6,142.8,23.34019,82.37558,6.3,True,0.977
90fe8e23-9292-48a6-9595-f102e9fb7727,78ab9fb2-0716-480a-9bad-035613f3b28e,2026-07-04T08:41:13.027485,122.1,1840.2,8.5,67.5,2035.0,4.84,18.1,80.9,23.338224,82.370436,3.0,False,0.204
d3530c13-b321-41ce-b507-afdabb6941f5,78ab9fb2-0716-480a-9bad-035613f3b28e,2026-07-12T07:57:09.557192,125.1,1840.2,8.1,35.6,1489.0,3.4,29.4,59.8,23.329731,82.376653,6.8,False,0.012
b9caca8c-e48a-4abe-9891-e92333a6660d,78ab9fb2-0716-480a-9bad-035613f3b28e,2026-07-07T23:44:33.820087,146.2,1956.1,7.7,57.8,1900.0,5.67,29.7,74.9,23.325295,82.368172,8.3,False,0.187
6654e0b0-be70-42c0-9b3f-91b255def3ff,78ab9fb2-0716-480a-9bad-035613f3b28e,2026-07-13T19:26:40.542702,111.5,1897.3,8.4,81.3,1424.0,4.94,19.1,78.1,23.335486,82.377055,13.7,False,0.094
294e0326-dc50-4bdc-9ca7-25238da7004b,78ab9fb2-0716-480a-9bad-035613f3b28e,2026-07-05T07:28:15.979912,126.1,2085.4,7.6,52.2,1628.0,3.16,20.5,77.3,23.336432,82.369978,5.2,False,0.189
5bc1e766-15ac-482a-8117-ca4391c4ff7d,78ab9fb2-0716-480a-9bad-035613f3b28e,2026-07-11T00:54:55.615066,167.5,2079.7,8.2,41.0,1805.0,5.63,32.0,95.3,23.341114,82.364137,11.2,False,0.054
7f16c315-c3e8-49a3-895a-761a5f02243f,78ab9fb2-0716-480a-9bad-035613f3b28e,2026-07-08T16:03:59.277852,119.8,1727.0,7.9,45.1,2174.0,4.65,30.6,71.6,23.335335,82.375989,6.0,False,0.192
364af374-0e53-40ab-be65-77ac92d6ed0c,78ab9fb2-0716-480a-9bad-035613f3b28e,2026-07-05T12:32:42.316547,128.2,1881.9,8.4,46.9,1682.0,4.12,25.7,86.9,23.327451,82.36029,19.6,False,0.217
77f1f177-3c58-45e6-82b2-8b83fa4ba1f0,78ab9fb2-0716-480a-9bad-035613f3b28e,2026-07-12T14:53:10.513339,145.5,1949.0,7.8,71.7,1701.0,2.44,31.3,84.7,23.326901,82.36825,14.3,False,0.221
626b8c54-a2ae-44f9-9a2c-99820afc4d9f,78ab9fb2-0716-480a-9bad-035613f3b28e,2026-07-16T04:09:13.449738,150.4,1909.5,7.6,100.0,2192.0,5.6,21.3,96.0,23.33041,82.373767,17.8,False,0.216
c410d7df-017a-44b6-92ac-7f3efc19943f,78ab9fb2-0716-480a-9bad-035613f3b28e,2026-07-06T17:12:54.804503,135.9,1826.8,7.8,42.8,1677.0,5.07,21.8,61.8,23.331247,82.374992,12.0,False,0.199
db1e0a09-ca65-4872-abe3-a531f5433863,78ab9fb2-0716-480a-9bad-035613f3b28e,2026-07-15T18:53:36.451156,124.4,1678.5,7.8,50.0,1810.0,4.35,25.2,69.7,23.325332,82.364848,13.2,False,0.042
6474318d-110c-4e36-8d72-73e277821974,78ab9fb2-0716-480a-9bad-035613f3b28e,2026-07-10T21:12:28.452168,143.1,1779.1,8.2,50.4,1623.0,3.34,34.9,83.7,23.329428,82.36434,11.6,False,0.074
de5aadfe-d182-4a0b-bffc-86db5271f529,78ab9fb2-0716-480a-9bad-035613f3b28e,2026-07-13T12:23:35.854395,119.1,1863.8,8.1,22.2,1432.0,3.09,30.6,88.9,23.342867,82.367465,8.2,False,0.006
4a10617d-e595-43ac-b84a-92c1465c80f4,78ab9fb2-0716-480a-9bad-035613f3b28e,2026-07-08T13:12:50.083803,151.4,1916.6,7.4,35.0,1536.0,3.09,33.4,70.2,23.328412,82.371727,4.2,False,0.023
0e935aa4-6c04-41b6-8479-66e07af0dccc,7b56dc04-e766-4ebb-8a09-abd5a2b0d99f,2026-06-30T15:19:55.843766,167.7,1848.8,6.8,84.8,2004.0,1.59,20.9,64.7,18.049874,86.880051,11.4,False,0.171
e5f17006-d613-4336-8820-bdad778e7332,7b56dc04-e766-4ebb-8a09-abd5a2b0d99f,2026-06-30T17:52:22.073573,155.6,1569.1,7.0,53.8,1699.0,4.61,32.5,81.1,18.046842,86.887772,9.7,False,0.168
8a1735f2-c78c-4075-a188-6698fe4324bf,7b56dc04-e766-4ebb-8a09-abd5a2b0d99f,2026-06-30T21:04:55.100320,114.5,1536.6,7.0,63.3,1432.0,4.64,19.7,65.9,18.0486,86.873011,4.9,False,0.256
52b35fdd-e370-49e0-a170-5a508ee09757,7b56dc04-e766-4ebb-8a09-abd5a2b0d99f,2026-06-30T21:03:03.913430,287.3,1614.2,6.6,54.3,1804.0,6.41,31.5,181.0,18.055165,86.883499,10.3,True,0.829
7235c520-a27e-4d26-b856-3a139cd38479,7b56dc04-e766-4ebb-8a09-abd5a2b0d99f,2026-07-01T05:04:22.626978,175.3,1653.9,7.2,92.7,1687.0,4.49,20.9,84.4,18.065136,86.873226,0.0,False,0.146
dcd01c4a-4def-46d0-9b54-07e23f2b6896,7b56dc04-e766-4ebb-8a09-abd5a2b0d99f,2026-07-01T03:27:20.754661,309.3,1741.2,6.8,63.2,2113.0,8.77,28.7,154.0,18.053081,86.873335,11.4,True,0.879
d10d1055-f0a2-4788-84cb-53bc67d299fc,7b56dc04-e766-4ebb-8a09-abd5a2b0d99f,2026-07-01T10:08:46.362260,149.0,1649.1,6.7,68.8,1896.0,2.96,25.3,85.5,18.058201,86.879262,20.7,False,0.046
c836ecdc-5898-447f-9b84-153e07262eb6,7b56dc04-e766-4ebb-8a09-abd5a2b0d99f,2026-07-01T06:14:54.691259,165.9,1519.5,7.0,49.6,1697.0,5.33,23.9,69.1,18.055506,86.884234,5.6,False,0.009
2fdd62ef-cb00-4439-91f0-2fc9c9ffb003,7b56dc04-e766-4ebb-8a09-abd5a2b0d99f,2026-07-01T10:43:06.337913,156.2,1634.0,6.9,88.5,1605.0,4.41,27.0,80.6,18.048541,86.889149,0.0,False,0.299
c65b67f7-bfd9-4f1e-8cae-369a1e5e6cf2,7b56dc04-e766-4ebb-8a09-abd5a2b0d99f,2026-07-01T08:00:16.151961,138.4,1566.2,6.6,77.3,1195.0,5.59,23.4,75.2,18.059874,86.88318,9.4,False,0.156
9e931412-da6a-451c-925d-842e6be18135,7b56dc04-e766-4ebb-8a09-abd5a2b0d99f,2026-07-01T19:04:31.046560,166.5,1716.2,6.9,50.2,1370.0,2.95,26.1,87.8,18.055913,86.890467,14.5,False,0.17
b0604074-734a-43f3-82b9-4a9153e83b93,7b56dc04-e766-4ebb-8a09-abd5a2b0d99f,2026-07-01T20:00:25.899923,146.1,1634.1,6.5,55.2,1694.0,5.4,25.8,83.2,18.062664,86.882775,6.6,False,0.051
60f50b25-9612-46a2-9890-cb159ac83b44,7b56dc04-e766-4ebb-8a09-abd5a2b0d99f,2026-07-01T04:19:50.381597,156.0,1674.3,6.8,42.1,2035.0,4.7,26.6,74.0,18.065362,86.87193,7.4,False,0.257
6bec8667-39fa-49e9-9764-a51780dc1901,7b56dc04-e766-4ebb-8a09-abd5a2b0d99f,2026-07-01T11:43:15.235389,168.4,1600.8,6.9,80.0,1575.0,2.11,33.8,64.0,18.052731,86.886327,10.5,False,0.201
6ea4ffed-8667-4894-9941-6702059d3788,7b56dc04-e766-4ebb-8a09-abd5a2b0d99f,2026-07-01T12:03:21.312052,150.4,1488.5,7.1,71.9,1954.0,2.84,26.2,79.8,18.053735,86.871466,5.4,False,0.292
73432850-b523-4c04-a7c1-e66839b7513a,7b56dc04-e766-4ebb-8a09-abd5a2b0d99f,2026-07-01T22:23:24.582292,197.5,1544.7,6.7,60.6,2092.0,4.11,24.7,85.8,18.055869,86.887919,7.7,False,0.207
44ff5269-690d-46a3-8155-9bc633b45952,7b56dc04-e766-4ebb-8a09-abd5a2b0d99f,2026-07-02T17:57:56.931540,168.7,1750.4,7.4,72.4,1711.0,4.64,25.8,97.8,18.047581,86.877184,6.4,False,0.118
f8c4c586-c710-42c0-b841-ce4b5c0cf0a8,7b56dc04-e766-4ebb-8a09-abd5a2b0d99f,2026-07-02T16:17:55.790616,157.2,1769.8,6.7,76.4,2183.0,5.28,25.8,70.1,18.063681,86.874346,15.0,False,0.121
0f6612b9-3931-433c-9a7a-ad946267275e,7b56dc04-e766-4ebb-8a09-abd5a2b0d99f,2026-07-02T01:51:47.876317,154.5,1611.3,7.0,69.3,2132.0,6.03,24.7,73.4,18.065473,86.87073,7.8,False,0.064
378cd0c8-b7a9-496e-a1f0-e862e919c141,7b56dc04-e766-4ebb-8a09-abd5a2b0d99f,2026-07-01T10:31:19.975446,166.9,1608.3,6.8,42.2,1556.0,6.52,32.2,83.6,18.051596,86.886899,11.3,False,0.289
b041d6b2-bc52-41bb-a9d9-47548cfd9376,7b56dc04-e766-4ebb-8a09-abd5a2b0d99f,2026-07-02T05:40:22.774491,136.1,1643.5,6.6,52.2,1394.0,3.52,24.2,77.4,18.065246,86.87918,6.1,False,0.02
89879e28-4503-4b49-b874-86e6587723b7,7b56dc04-e766-4ebb-8a09-abd5a2b0d99f,2026-07-02T16:13:59.981533,169.5,1556.0,6.9,63.1,1656.0,5.03,18.6,91.2,18.05633,86.878485,0.0,False,0.138
f558c123-ebd3-4607-a727-619cc8f2a5cd,7b56dc04-e766-4ebb-8a09-abd5a2b0d99f,2026-07-03T22:07:29.269879,178.0,1632.2,7.1,57.5,1473.0,4.29,25.8,69.7,18.056234,86.875325,7.1,False,0.105
0d140e0e-2cc9-4c47-920b-eb596d8cdd38,7b56dc04-e766-4ebb-8a09-abd5a2b0d99f,2026-07-02T20:58:39.747939,114.6,1690.3,7.1,74.0,1970.0,6.25,18.8,68.6,18.053989,86.883974,6.4,False,0.189
d468ff24-5a54-417a-aac4-5111aa6dfdb6,7b56dc04-e766-4ebb-8a09-abd5a2b0d99f,2026-07-03T19:27:34.459613,139.6,1648.0,6.9,62.4,1780.0,6.92,25.9,66.6,18.051505,86.885593,15.3,False,0.273
9a208a17-839d-4587-be69-8cba4a5451b4,7b56dc04-e766-4ebb-8a09-abd5a2b0d99f,2026-07-01T09:53:11.674732,129.6,1564.2,6.9,82.6,1751.0,3.18,24.0,93.4,18.065114,86.878583,14.0,False,0.018
1a38ec4c-6ee8-4f50-8c8f-034489a67894,7b56dc04-e766-4ebb-8a09-abd5a2b0d99f,2026-07-02T02:43:00.310859,124.1,1727.7,6.6,44.1,1621.0,4.54,22.9,88.3,18.049007,86.887105,5.7,False,0.123
ac2acc43-8555-4c75-8dbe-b770ccfe2a3d,7b56dc04-e766-4ebb-8a09-abd5a2b0d99f,2026-07-02T17:07:41.464261,174.5,1708.4,6.8,22.7,1658.0,4.54,24.4,79.9,18.05062,86.872675,6.8,False,0.049
14cc4e43-43de-414b-ad4e-e74f0d72febd,7b56dc04-e766-4ebb-8a09-abd5a2b0d99f,2026-07-03T06:46:20.596835,126.7,1540.1,7.4,70.4,1728.0,7.33,29.8,78.2,18.059031,86.873109,5.0,False,0.262
a56688ed-94ba-42b3-a50e-a2f817f972a6,7b56dc04-e766-4ebb-8a09-abd5a2b0d99f,2026-07-02T09:48:31.144990,303.1,1756.0,6.4,47.4,1867.0,6.32,25.2,127.7,18.065401,86.884522,5.7,True,0.964
5c95cb26-7f48-44c0-8cf2-28c929e02186,7b56dc04-e766-4ebb-8a09-abd5a2b0d99f,2026-07-02T13:38:11.666025,170.6,1611.0,6.5,79.7,2286.0,2.29,19.7,94.5,18.064931,86.882905,12.1,False,0.205
d5804a3b-2f46-4072-a7fb-6fc086b84aeb,7b56dc04-e766-4ebb-8a09-abd5a2b0d99f,2026-07-02T05:03:13.612705,144.2,1618.6,6.7,55.8,1804.0,6.73,19.5,76.1,18.052813,86.88626,0.0,False,0.232
254478c4-83ba-493d-9053-205a2c6f8f7c,7b56dc04-e766-4ebb-8a09-abd5a2b0d99f,2026-07-04T14:24:01.714681,166.4,1502.4,7.0,60.1,1469.0,4.27,28.3,74.8,18.064457,86.880348,15.7,False,0.099
22bde246-95ac-4fe7-a233-e924d3580332,7b56dc04-e766-4ebb-8a09-abd5a2b0d99f,2026-07-04T20:13:31.874774,161.3,1612.8,6.9,73.8,2345.0,3.93,26.1,73.7,18.058652,86.883607,9.9,False,0.164
02501db6-2c99-4f37-9e43-9920e26c1d93,7b56dc04-e766-4ebb-8a09-abd5a2b0d99f,2026-07-02T16:58:54.210896,148.8,1718.4,6.8,36.4,1635.0,4.35,23.2,72.1,18.058948,86.888675,13.3,False,0.06
2591d869-3452-4dfb-8157-285459016e98,7b56dc04-e766-4ebb-8a09-abd5a2b0d99f,2026-07-04T10:22:32.924661,155.2,1692.4,7.1,81.6,1575.0,2.54,23.3,77.7,18.05016,86.871852,5.6,False,0.137
6ddaf285-66c0-4644-b4cd-91da7e005e8c,7b56dc04-e766-4ebb-8a09-abd5a2b0d99f,2026-07-02T20:36:09.372303,137.1,1694.7,6.7,48.2,1497.0,4.83,17.9,72.9,18.05821,86.875323,9.3,False,0.199
442e3929-6583-479b-a4af-17d2f11dc618,7b56dc04-e766-4ebb-8a09-abd5a2b0d99f,2026-07-04T03:23:46.808420,184.5,1621.7,6.9,89.6,1356.0,6.63,22.5,81.4,18.049868,86.883664,13.1,False,0.227
3cb7ebd4-d7bf-48e7-b784-48a8df275287,7b56dc04-e766-4ebb-8a09-abd5a2b0d99f,2026-07-03T16:59:06.775412,150.4,1696.8,6.7,55.9,1857.0,4.75,24.2,75.0,18.047454,86.876264,3.9,False,0.23
a4dcd61e-c976-4041-911f-76851406c2da,7b56dc04-e766-4ebb-8a09-abd5a2b0d99f,2026-07-03T01:14:56.146453,152.4,1584.6,6.8,66.5,1899.0,2.44,25.8,86.9,18.0573,86.888474,10.5,False,0.061
1e4a3bfd-0cc6-4354-8143-ef038c314239,7b56dc04-e766-4ebb-8a09-abd5a2b0d99f,2026-07-02T11:51:24.572403,164.5,1473.8,6.8,52.7,1516.0,4.14,26.5,82.7,18.058928,86.875374,14.7,False,0.186
ac563eea-5543-4039-aa71-f2fed8b3d458,7b56dc04-e766-4ebb-8a09-abd5a2b0d99f,2026-07-02T20:51:16.239123,161.1,1623.7,6.8,73.7,1421.0,3.57,25.5,69.1,18.050157,86.876975,1.7,False,0.017
43a1b0db-51fb-41c3-b011-762c11acc96c,7b56dc04-e766-4ebb-8a09-abd5a2b0d99f,2026-07-07T06:18:12.184566,155.5,1592.3,6.6,99.3,1853.0,8.17,27.8,85.0,18.056522,86.871762,2.9,False,0.12
3e16aef2-15d6-4efa-8cb3-8e77c8c40966,7b56dc04-e766-4ebb-8a09-abd5a2b0d99f,2026-07-07T09:03:27.054222,158.3,1802.0,6.6,83.7,2031.0,5.03,22.2,93.9,18.055562,86.878057,0.8,False,0.261
e3a39b74-4a23-4448-a424-31d474b8fc0d,7b56dc04-e766-4ebb-8a09-abd5a2b0d99f,2026-07-04T23:50:31.695470,165.0,1577.7,6.6,81.0,1836.0,6.04,30.4,80.2,18.05375,86.890412,13.4,False,0.143
b4c7d56d-13dc-44d9-b790-622db8c60ef8,7b56dc04-e766-4ebb-8a09-abd5a2b0d99f,2026-07-07T17:07:17.058534,152.9,1711.2,7.1,69.9,1544.0,4.17,23.5,82.1,18.047253,86.890055,0.0,False,0.274
3d563a11-5f6a-4be5-993a-7ef630b8a4ed,7b56dc04-e766-4ebb-8a09-abd5a2b0d99f,2026-07-04T22:12:14.668209,145.6,1550.6,6.7,22.9,1721.0,3.06,23.5,68.8,18.060592,86.871971,13.2,False,0.191
d5843549-a905-42b5-900f-f1daef6d6263,7b56dc04-e766-4ebb-8a09-abd5a2b0d99f,2026-07-05T08:38:20.701598,159.0,1656.5,7.0,41.5,1773.0,4.0,24.2,75.3,18.063006,86.870898,8.5,False,0.094
da019525-26a8-4ed9-9ff8-845a0dad2e3c,7b56dc04-e766-4ebb-8a09-abd5a2b0d99f,2026-07-08T06:17:09.198128,173.5,1578.2,7.1,70.1,2120.0,3.49,22.2,73.2,18.047725,86.886627,10.0,False,0.029
b6b9a7ba-bd53-45be-97a5-49dc438682d4,7b56dc04-e766-4ebb-8a09-abd5a2b0d99f,2026-07-02T08:57:21.064968,189.3,1664.0,7.0,25.0,1562.0,3.51,21.7,84.7,18.05206,86.890284,5.2,False,0.155
107b0197-1f7c-4f1a-9f0c-72cdc18b89f9,7b56dc04-e766-4ebb-8a09-abd5a2b0d99f,2026-07-02T06:48:15.022136,154.9,1693.4,7.3,84.2,1692.0,5.63,25.5,76.3,18.065373,86.882659,10.3,False,0.016
b58af158-75c2-42a1-aaf1-15517f80969c,7b56dc04-e766-4ebb-8a09-abd5a2b0d99f,2026-07-03T14:48:25.330965,128.6,1673.9,7.0,68.3,1297.0,4.02,29.8,88.8,18.051444,86.889988,0.0,False,0.176
6f466acd-34dd-4ad3-8150-96abd4f4796f,7b56dc04-e766-4ebb-8a09-abd5a2b0d99f,2026-07-07T05:51:45.497519,192.4,1651.7,6.5,80.9,1880.0,4.27,26.2,67.4,18.051127,86.874243,16.9,False,0.123
