id,dealer_id,name,model,category,subcategory,serial_number,year_manufactured,status,health_score,daily_rate,hourly_rate,latitude,longitude,total_operating_hours,fuel_capacity,weight_tons,max_load_capacity,engine_power_hp,last_maintenance_date,next_maintenance_due,created_at
85cad606-dc05-4167-a201-7e5a5c0ff018,8a0a9a5b-97fe-47c2-b856-40dfcd3620a9,Volvo A40 Dump Truck,Volvo A40,Dump Truck,Dump Truck-Small,DUM-VK957QC,2017,available,72.5,789.71,98.71,22.058625,83.628009,221.5,522.8,45.3,59.3,416.0,2026-07-29,2026-12-27,2025-11-03T04:46:00
0fe403fa-d3ba-4841-b786-20b08f190bd7,bd3c8cdc-1cdf-4941-9911-3baa9ca8e01d,Volvo L120 Loader,Volvo L120,Loader,Loader-Large,LOA-EB892FU,2016,rented,84.7,1651.06,206.38,12.968433,85.775114,493.2,356.3,15.6,11.9,287.0,2026-07-29,2026-12-01,2025-08-06T07:44:43
3cd91b5a-e33b-4f47-b44f-9f339b017282,6eedfe80-e252-41dc-b1b8-39024620b180,Volvo EC220 Excavator,Volvo EC220,Excavator,Excavator-Small,EXC-XP900BQ,2023,available,67.9,1184.41,148.05,14.300497,75.143861,10844.5,369.1,20.0,29.6,343.0,2026-07-29,2027-01-18,2023-09-26T01:32:15
3388e9b7-3e8d-462f-acca-1799519b56ff,435422c3-08e5-4ecd-b663-9e664da0afaa,Hyster H80FT Forklift,Hyster H80FT,Forklift,Forklift-Large,FOR-JX536SM,2021,transit,78.5,453.58,56.7,23.514834,81.805172,5660.0,129.9,7.1,3.1,76.0,2026-07-29,2026-09-10,2025-07-11T03:30:39
0a237b8c-0d71-4778-b797-fb586790d624,6df896d4-0bf0-427a-bb13-fd7605254905,Volvo A40 Dump Truck,Volvo A40,Dump Truck,Dump Truck-Small,DUM-YY455YE,2016,available,99.9,801.99,100.25,18.037139,87.470036,3245.4,450.2,44.5,50.4,540.0,2026-07-29,2027-01-22,2024-05-15T05:13:22
1fbdaec0-ea2a-4672-aa52-3ffdb94ed007,bd3c8cdc-1cdf-4941-9911-3baa9ca8e01d,Cummins QSX15 Generator,Cummins QSX15,Generator,Generator-Medium,GEN-IF222TM,2016,rented,52.2,655.87,81.98,13.143762,86.251647,2760.5,230.8,6.1,,304.0,2026-07-29,2026-11-25,2025-12-13T08:47:33
156019e2-56eb-40f1-b489-21a0444b207d,435422c3-08e5-4ecd-b663-9e664da0afaa,Komatsu WA320 Loader,Komatsu WA320,Loader,Loader-Large,LOA-HD271JS,2024,rented,86.0,1154.06,144.26,24.132898,82.174472,3758.7,432.2,27.9,14.1,293.0,2026-07-29,2026-10-24,2024-05-27T13:00:49
0f7d5c97-b430-406b-90e3-da526bfca28c,6eedfe80-e252-41dc-b1b8-39024620b180,Volvo EC220 Excavator,Volvo EC220,Excavator,Excavator-Large,EXC-HF809TB,2019,available,91.3,2463.49,307.94,14.852835,75.541088,1226.7,518.1,31.2,33.9,249.0,2026-07-29,2026-09-04,2024-12-03T02:57:42
523ae008-56cf-49dd-b2c2-25d09a9fc7f0,6df896d4-0bf0-427a-bb13-fd7605254905,Volvo A40 Dump Truck,Volvo A40,Dump Truck,Dump Truck-Small,DUM-GB533AA,2020,available,88.4,732.75,91.59,18.331639,86.772133,1455.3,611.1,49.3,45.3,397.0,2026-07-29,2026-08-29,2026-01-22T14:47:30
620b4e94-ec7b-4abc-8e70-f3e7fb3b8cda,bd3c8cdc-1cdf-4941-9911-3baa9ca8e01d,CAT DP50 Forklift,CAT DP50,Forklift,Forklift-Large,FOR-WE491VE,2017,available,90.7,780.22,97.53,12.481007,85.997438,2371.8,130.3,7.3,3.1,106.0,2026-07-29,2026-09-04,2024-10-23T00:56:29
207765ff-11bf-4aa6-9f0d-278560a93eee,435422c3-08e5-4ecd-b663-9e664da0afaa,Link-Belt TCC-750 Crane,Link-Belt TCC-750,Crane,Crane-Medium,CRA-BM640AT,2021,available,61.2,3854.46,481.81,24.008584,81.730345,6153.5,649.9,58.6,174.9,477.0,2026-07-29,2026-12-22,2026-07-28T12:18:20
430ede0b-bf08-4d46-87e1-b8fd96521518,8a0a9a5b-97fe-47c2-b856-40dfcd3620a9,Volvo A40 Dump Truck,Volvo A40,Dump Truck,Dump Truck-Small,DUM-LR637AP,2024,maintenance,62.8,1207.89,150.99,21.309268,83.532744,60.0,680.5,35.8,60.7,471.0,2026-07-29,2026-09-18,2024-06-15T10:22:13
8642a224-72f3-4822-bb82-8942f8a3085a,bd3c8cdc-1cdf-4941-9911-3baa9ca8e01d,CAT D6 Bulldozer,CAT D6,Bulldozer,Bulldozer-Medium,BUL-BM964LV,2016,available,100.0,1113.17,139.15,12.803259,86.437091,1212.5,592.5,36.1,,358.0,2026-07-29,2026-11-05,2025-02-01T09:21:42
56e39c99-8e5b-4b95-8676-f23869b55466,8a0a9a5b-97fe-47c2-b856-40dfcd3620a9,MTU 12V4000 Generator,MTU 12V4000,Generator,Generator-Large,GEN-IX459TT,2021,available,68.1,633.42,79.18,21.394159,83.553108,320.7,494.1,2.5,,307.0,2026-07-29,2026-11-05,2025-07-08T22:52:52
9d052e8a-eecf-4b45-87e3-ae797d253684,8a0a9a5b-97fe-47c2-b856-40dfcd3620a9,Komatsu WA320 Loader,Komatsu WA320,Loader,Loader-Large,LOA-UA317VH,2021,available,74.5,1445.47,180.68,21.540569,83.467613,4016.9,349.4,19.0,13.1,248.0,2026-07-29,2026-09-25,2026-05-28T00:28:00
3dfb90be-aaab-4750-9066-b73192721c59,6df896d4-0bf0-427a-bb13-fd7605254905,Perkins 4008 Generator,Perkins 4008,Generator,Generator-Large,GEN-DE174EQ,2015,available,64.1,1024.36,128.04,17.569621,86.836299,10376.9,485.4,4.4,,137.0,2026-07-29,2026-10-23,2026-03-11T09:34:30
3be583ce-8dbc-4aa2-938b-b5e0b630c9d7,435422c3-08e5-4ecd-b663-9e664da0afaa,CAT 320 Excavator,CAT 320,Excavator,Excavator-Small,EXC-OU675WS,2018,maintenance,100.0,1434.54,179.32,23.775563,81.930563,3650.1,501.6,31.7,25.5,200.0,2026-07-29,2026-11-13,2024-05-30T05:16:14
6b796415-a9d1-4dcf-a741-7215722556e2,8a0a9a5b-97fe-47c2-b856-40dfcd3620a9,Volvo A40 Dump Truck,Volvo A40,Dump Truck,Dump Truck-Large,DUM-IC894XF,2020,available,89.6,901.28,112.66,22.062576,83.857624,335.8,664.9,30.1,50.6,490.0,2026-07-29,2026-09-27,2024-06-07T00:27:04
e8c59ca6-861d-4ed9-a892-b645beecb81b,435422c3-08e5-4ecd-b663-9e664da0afaa,Toyota 8FGU25 Forklift,Toyota 8FGU25,Forklift,Forklift-Small,FOR-AU605AF,2017,available,87.3,763.79,95.47,23.432387,82.205603,2342.6,123.2,6.7,3.3,97.0,2026-07-29,2026-12-03,2025-05-21T06:22:12
d0b398c8-2432-42f8-a9b2-bcc5932b833e,6df896d4-0bf0-427a-bb13-fd7605254905,CAT CS56 Compactor,CAT CS56,Compactor,Compactor-Medium,COM-UD592IA,2021,available,75.6,1112.05,139.01,17.576943,87.567904,1188.2,329.2,18.2,,151.0,2026-07-29,2026-09-07,2023-07-31T06:47:03
d47be452-5f36-4432-8ea6-8ca35b1706ff,6df896d4-0bf0-427a-bb13-fd7605254905,Komatsu WA320 Loader,Komatsu WA320,Loader,Loader-Large,LOA-NC815OZ,2024,rented,82.0,1441.04,180.13,17.696667,87.414709,3332.1,454.6,15.8,23.7,184.0,2026-07-29,2026-12-15,2024-08-31T10:41:56
2d860599-e5d8-4008-93a8-249e3808efb5,6eedfe80-e252-41dc-b1b8-39024620b180,Hyster H80FT Forklift,Hyster H80FT,Forklift,Forklift-Medium,FOR-ZJ476PG,2016,available,55.1,746.7,93.34,14.351159,75.26469,240.9,95.1,6.0,5.6,76.0,2026-07-29,2026-12-09,2025-05-31T20:25:08
dafc1843-ef7c-45ed-8027-7a0fb93d8b7f,6eedfe80-e252-41dc-b1b8-39024620b180,John Deere 850K Bulldozer,John Deere 850K,Bulldozer,Bulldozer-Small,BUL-ID072SM,2020,available,57.0,2485.76,310.72,14.734215,75.361367,2877.5,420.5,28.0,,430.0,2026-07-29,2026-09-19,2026-02-01T19:24:42
ea8db8f4-5db0-40dc-a1dd-210b0826b974,435422c3-08e5-4ecd-b663-9e664da0afaa,Link-Belt TCC-750 Crane,Link-Belt TCC-750,Crane,Crane-Medium,CRA-RP251WL,2024,available,81.1,4703.4,587.92,24.071727,81.514885,6011.7,714.9,50.6,181.1,409.0,2026-07-29,2026-12-08,2024-05-26T08:56:16
31742f32-cee0-4b3f-81ad-3b795aebf7f5,6df896d4-0bf0-427a-bb13-fd7605254905,Volvo A40 Dump Truck,Volvo A40,Dump Truck,Dump Truck-Small,DUM-MO596UC,2018,rented,83.7,1350.1,168.76,18.27774,87.35956,1631.0,460.3,39.8,44.3,444.0,2026-07-29,2026-11-21,2023-12-12T00:34:37
c29204b5-14dc-46a7-8bc4-c01de4e97b63,435422c3-08e5-4ecd-b663-9e664da0afaa,JCB 457 Loader,JCB 457,Loader,Loader-Medium,LOA-OT971TO,2023,maintenance,70.8,1091.61,136.45,23.867077,81.740114,4337.4,289.9,17.4,11.1,206.0,2026-07-29,2026-10-16,2025-09-04T06:27:27
5aeb4d24-f2c3-4048-bc18-aa047ef63c9c,bd3c8cdc-1cdf-4941-9911-3baa9ca8e01d,Bomag BW 213 Compactor,Bomag BW 213,Compactor,Compactor-Small,COM-ZM487QT,2018,available,86.6,631.35,78.92,12.739145,85.742599,351.1,277.3,15.4,,136.0,2026-07-29,2026-09-23,2023-09-04T10:19:52
935b1873-fbf8-4f72-96ae-ddd1ab57c7fa,8a0a9a5b-97fe-47c2-b856-40dfcd3620a9,CAT D8 Bulldozer,CAT D8,Bulldozer,Bulldozer-Large,BUL-AO638CA,2016,transit,92.5,2827.58,353.45,22.070655,83.447832,1103.6,506.3,31.7,,435.0,2026-07-29,2026-10-12,2026-07-13T10:27:35
b7d44b63-8585-4eb2-a662-3a1acafa0e68,435422c3-08e5-4ecd-b663-9e664da0afaa,MTU 12V4000 Generator,MTU 12V4000,Generator,Generator-Large,GEN-ZE116OF,2024,available,94.0,532.64,66.58,24.07072,82.156818,2098.3,451.4,8.9,,399.0,2026-07-29,2027-01-23,2024-05-03T10:45:23
3b7f53dc-89bc-42d5-bba4-4b64972c25dc,bd3c8cdc-1cdf-4941-9911-3baa9ca8e01d,Hamm HD 120 Compactor,Hamm HD 120,Compactor,Compactor-Medium,COM-LP217WM,2017,available,45.9,938.92,117.36,12.608591,86.186592,524.4,234.4,11.2,,117.0,2026-07-29,2026-12-18,2024-03-14T03:32:32
f90a7087-1dfb-4b75-af42-add5c13d5e8a,6eedfe80-e252-41dc-b1b8-39024620b180,Volvo A40 Dump Truck,Volvo A40,Dump Truck,Dump Truck-Small,DUM-XY133NO,2024,available,67.9,1148.8,143.6,14.410499,75.572332,2338.5,664.5,28.0,52.2,466.0,2026-07-29,2026-09-11,2024-12-22T23:03:24
0f5f81c4-0b1a-4ee8-be61-cc87d6573cdb,bd3c8cdc-1cdf-4941-9911-3baa9ca8e01d,Komatsu HM400 Dump Truck,Komatsu HM400,Dump Truck,Dump Truck-Medium,DUM-DU787YC,2022,available,92.4,917.01,114.63,12.673067,85.760243,1117.6,500.7,43.7,50.0,547.0,2026-07-29,2026-09-06,2025-05-09T06:36:22
33ffa60c-2ebd-487f-8318-07cb7362b922,bd3c8cdc-1cdf-4941-9911-3baa9ca8e01d,CAT 950 Loader,CAT 950,Loader,Loader-Large,LOA-PH696HE,2024,available,83.7,1504.31,188.04,12.633005,85.820194,1592.4,386.7,23.6,10.3,312.0,2026-07-29,2027-01-04,2023-10-15T19:27:17
1bb9682d-623b-450f-ad8d-c9a04db6b5c1,435422c3-08e5-4ecd-b663-9e664da0afaa,Komatsu PC200 Excavator,Komatsu PC200,Excavator,Excavator-Medium,EXC-SB815BW,2024,available,89.9,2466.74,308.34,23.724188,81.594163,1734.6,529.4,33.6,30.5,340.0,2026-07-29,2026-10-15,2025-10-25T01:25:38
690ab0be-783e-4fb2-95d2-02bb7a2bc4fc,6eedfe80-e252-41dc-b1b8-39024620b180,CAT D6 Bulldozer,CAT D6,Bulldozer,Bulldozer-Medium,BUL-JE781GO,2022,rented,84.3,2771.24,346.4,14.218198,75.554559,1573.3,664.5,37.7,,374.0,2026-07-29,2026-09-23,2024-02-22T18:40:02
5903669c-e4cc-4d39-bc9f-53120b80b901,6eedfe80-e252-41dc-b1b8-39024620b180,JCB 457 Loader,JCB 457,Loader,Loader-Medium,LOA-BU071KI,2017,available,91.0,1182.11,147.76,14.329926,75.631476,5560.8,362.8,17.8,22.8,304.0,2026-07-29,2026-09-07,2025-11-25T16:19:38
dee64018-fcb3-4090-a5be-57348cde4ce5,bd3c8cdc-1cdf-4941-9911-3baa9ca8e01d,Cummins QSX15 Generator,Cummins QSX15,Generator,Generator-Medium,GEN-NF398BC,2020,maintenance,96.6,544.17,68.02,12.496312,86.369992,6961.5,316.8,6.3,,487.0,2026-07-29,2026-12-01,2023-08-06T05:33:15
aff917c0-34d6-401d-9f56-a82a97bbd96f,435422c3-08e5-4ecd-b663-9e664da0afaa,Hyster H80FT Forklift,Hyster H80FT,Forklift,Forklift-Large,FOR-NH412LA,2024,rented,71.1,425.28,53.16,24.015718,81.913349,231.0,149.8,5.8,3.9,65.0,2026-07-29,2026-09-10,2024-08-22T22:40:34
8da23c2a-5abe-405b-82d9-47dd98fdda1d,6df896d4-0bf0-427a-bb13-fd7605254905,CAT CS56 Compactor,CAT CS56,Compactor,Compactor-Medium,COM-VW816OC,2020,rented,100.0,967.01,120.88,17.501006,86.978382,3207.7,299.3,14.8,,101.0,2026-07-29,2026-09-21,2023-09-03T08:15:01
e4810aa1-9b11-4f29-bca2-74d831309b14,6eedfe80-e252-41dc-b1b8-39024620b180,Volvo A40 Dump Truck,Volvo A40,Dump Truck,Dump Truck-Large,DUM-OD789JZ,2024,available,73.8,786.4,98.3,14.762813,75.423632,2385.0,634.6,43.8,58.1,454.0,2026-07-29,2026-10-05,2024-09-19T13:26:57
5df928a2-4565-45a3-945e-629df25d6ef4,435422c3-08e5-4ecd-b663-9e664da0afaa,Komatsu D65 Bulldozer,Komatsu D65,Bulldozer,Bulldozer-Large,BUL-GU525XH,2019,available,99.1,1389.95,173.74,24.102313,82.229855,558.6,672.5,38.5,,349.0,2026-07-29,2026-12-06,2023-09-24T08:40:55
499b642e-2987-42c3-94fe-74da85a31dda,6eedfe80-e252-41dc-b1b8-39024620b180,Komatsu WA320 Loader,Komatsu WA320,Loader,Loader-Medium,LOA-VQ619NK,2023,rented,88.5,1509.92,188.74,14.303203,75.254889,2340.3,428.2,20.8,18.8,206.0,2026-07-29,2026-12-02,2025-04-30T04:14:35
da2b72a3-d844-4260-918a-caeb4bc0bf91,6df896d4-0bf0-427a-bb13-fd7605254905,CAT D6 Bulldozer,CAT D6,Bulldozer,Bulldozer-Medium,BUL-FX487BL,2021,available,84.0,2115.85,264.48,18.07731,86.894366,4108.4,533.2,30.2,,440.0,2026-07-29,2027-01-05,2024-05-27T22:17:09
0e23fea6-ff21-41cd-8b6a-4f609072d564,8a0a9a5b-97fe-47c2-b856-40dfcd3620a9,CAT 770 Dump Truck,CAT 770,Dump Truck,Dump Truck-Medium,DUM-EG885VW,2018,maintenance,87.8,1527.79,190.97,21.866073,83.346131,2285.9,558.6,45.6,46.2,406.0,2026-07-29,2026-11-23,2024-08-07T17:58:46
24130e7e-cf6f-4437-a686-8de546e64bf9,6df896d4-0bf0-427a-bb13-fd7605254905,Tadano GR-1000 Crane,Tadano GR-1000,Crane,Crane-Small,CRA-PG386NS,2017,available,75.7,4253.48,531.68,18.266305,87.508554,12278.1,460.2,40.9,119.6,316.0,2026-07-29,2026-10-06,2024-09-21T05:17:08
585722cb-3d5f-42da-8de2-7c764b80bdd5,435422c3-08e5-4ecd-b663-9e664da0afaa,CAT 336 Excavator,CAT 336,Excavator,Excavator-Small,EXC-FL337CL,2024,rented,97.6,866.26,108.28,23.87875,81.802904,2444.8,569.4,37.8,21.5,330.0,2026-07-29,2026-09-30,2024-01-14T23:28:07
1a76a1bf-b46b-40e5-8087-533a8ecb5c44,6df896d4-0bf0-427a-bb13-fd7605254905,CAT D8 Bulldozer,CAT D8,Bulldozer,Bulldozer-Small,BUL-SW739AZ,2024,rented,89.2,2934.53,366.82,18.319294,87.663809,3681.1,680.1,39.6,,369.0,2026-07-29,2026-10-09,2026-07-04T23:41:11
4d1f93ef-9f20-4d42-95b3-50f240c48266,435422c3-08e5-4ecd-b663-9e664da0afaa,Hyster H80FT Forklift,Hyster H80FT,Forklift,Forklift-Large,FOR-XR624OR,2018,rented,86.8,382.42,47.8,23.530007,82.441036,2540.0,142.4,7.2,4.4,51.0,2026-07-29,2026-12-19,2025-02-10T02:10:28
9ab7aac6-6749-4e16-9084-81a94d6db167,435422c3-08e5-4ecd-b663-9e664da0afaa,Cummins QSX15 Generator,Cummins QSX15,Generator,Generator-Medium,GEN-UL882HQ,2023,available,81.6,459.17,57.4,23.723539,81.485223,1108.7,481.5,5.3,,261.0,2026-07-29,2026-10-28,2026-01-22T11:52:07
d7ba05dd-0ece-4250-9848-114f6f0e2ee7,435422c3-08e5-4ecd-b663-9e664da0afaa,Manitowoc 999 Crane,Manitowoc 999,Crane,Crane-Medium,CRA-NJ637WW,2024,available,85.3,3048.03,381.0,23.9193,81.869107,4240.8,491.6,59.8,189.2,482.0,2026-07-29,2026-12-18,2026-04-29T19:31:48
4a5152a5-8633-4eee-8995-610a98395c35,435422c3-08e5-4ecd-b663-9e664da0afaa,Yale GLP060VX Forklift,Yale GLP060VX,Forklift,Forklift-Small,FOR-FN183CG,2017,rented,40.2,716.63,89.58,23.67307,82.419809,2044.5,115.3,7.7,7.0,75.0,2026-07-29,2026-10-18,2025-04-11T04:02:48
e91635e0-8419-40d0-b817-a76d147f75ed,8a0a9a5b-97fe-47c2-b856-40dfcd3620a9,CAT 740 Dump Truck,CAT 740,Dump Truck,Dump Truck-Small,DUM-VP845VT,2022,rented,57.6,1350.47,168.81,21.808724,83.818225,549.5,594.6,31.9,35.5,477.0,2026-07-29,2026-12-01,2024-07-08T22:28:38
13e5f0b8-a79e-4d1f-b512-352272732b0d,8a0a9a5b-97fe-47c2-b856-40dfcd3620a9,Komatsu WA320 Loader,Komatsu WA320,Loader,Loader-Large,LOA-YS342OS,2016,available,72.0,1604.84,200.6,21.287568,83.140234,3305.7,444.8,24.1,20.5,297.0,2026-07-29,2026-10-08,2026-05-25T00:13:16
25625f85-61ca-454c-8800-9442a81efa83,6eedfe80-e252-41dc-b1b8-39024620b180,John Deere 850K Bulldozer,John Deere 850K,Bulldozer,Bulldozer-Medium,BUL-BX428ZV,2016,rented,100.0,2907.07,363.38,14.877914,75.424418,3056.9,650.1,35.3,,220.0,2026-07-29,2026-10-23,2025-05-19T03:05:02
028a6f52-add2-4c7a-b7a3-a9c22ddb4879,6df896d4-0bf0-427a-bb13-fd7605254905,Komatsu PC200 Excavator,Komatsu PC200,Excavator,Excavator-Small,EXC-DM832FI,2015,available,72.3,2356.64,294.58,18.108956,87.007001,787.2,507.2,31.9,25.0,345.0,2026-07-29,2026-12-07,2026-01-24T12:46:14
e62a928e-5621-4583-9ed0-18ac6dc9e531,bd3c8cdc-1cdf-4941-9911-3baa9ca8e01d,CAT DP50 Forklift,CAT DP50,Forklift,Forklift-Small,FOR-KK414OT,2020,available,80.7,275.13,34.39,12.629891,85.708869,6477.6,128.4,6.0,5.7,116.0,2026-07-29,2026-10-24,2024-07-22T13:57:19
ce450d7c-8744-4bea-b762-ae5dea8c17fa,6df896d4-0bf0-427a-bb13-fd7605254905,Bomag BW 213 Compactor,Bomag BW 213,Compactor,Compactor-Medium,COM-ZQ204RO,2017,available,65.7,935.45,116.93,18.384535,87.066766,1512.4,282.8,17.9,,142.0,2026-07-29,2026-09-06,2024-03-31T22:24:08
327125e1-ed4e-4a6f-91db-4e8dee4083cd,6df896d4-0bf0-427a-bb13-fd7605254905,John Deere 850K Bulldozer,John Deere 850K,Bulldozer,Bulldozer-Small,BUL-NR652OW,2022,maintenance,49.0,2884.77,360.6,17.567463,87.199172,170.4,559.0,44.6,,242.0,2026-07-29,2026-08-29,2024-04-08T16:17:01
7edcfa59-db28-4bba-9f31-5f2b6b39f147,6df896d4-0bf0-427a-bb13-fd7605254905,CAT 770 Dump Truck,CAT 770,Dump Truck,Dump Truck-Large,DUM-PK334TM,2017,maintenance,86.1,726.68,90.83,18.31926,87.126311,744.3,506.1,32.6,64.1,384.0,2026-07-29,2027-01-15,2024-03-26T16:42:34
7e9b8e5b-6b9a-4618-9cac-4ea81c4ac4ac,6df896d4-0bf0-427a-bb13-fd7605254905,CAT DP50 Forklift,CAT DP50,Forklift,Forklift-Small,FOR-RW605AP,2019,available,59.7,792.04,99.0,17.764008,86.859298,238.7,138.1,6.5,5.7,61.0,2026-07-29,2026-10-27,2025-09-29T04:58:17
def63940-d7aa-4277-a1e0-1d42fef8779f,6df896d4-0bf0-427a-bb13-fd7605254905,Link-Belt TCC-750 Crane,Link-Belt TCC-750,Crane,Crane-Medium,CRA-BY241XA,2024,available,56.6,1787.95,223.49,17.952226,87.067178,2007.3,729.0,32.8,112.8,365.0,2026-07-29,2026-12-23,2025-05-31T11:31:03
986ed0de-0337-4696-a3c9-0229d6ce8d66,6eedfe80-e252-41dc-b1b8-39024620b180,Volvo EC220 Excavator,Volvo EC220,Excavator,Excavator-Medium,EXC-QD945IO,2024,rented,89.7,1929.14,241.14,14.195544,74.884879,14401.0,337.9,31.3,30.3,338.0,2026-07-29,2026-10-28,2024-04-26T10:01:15
b7d6b701-91c2-4e84-8df1-848099f8ad6d,bd3c8cdc-1cdf-4941-9911-3baa9ca8e01d,CAT DP50 Forklift,CAT DP50,Forklift,Forklift-Medium,FOR-ZP921NN,2024,available,100.0,612.22,76.53,13.087421,85.609654,2460.1,136.0,3.6,6.2,79.0,2026-07-29,2026-11-26,2024-07-03T04:50:34
34f67dd0-61c6-4994-8301-feea4be369f0,435422c3-08e5-4ecd-b663-9e664da0afaa,CAT D6 Bulldozer,CAT D6,Bulldozer,Bulldozer-Large,BUL-ML509FF,2023,available,72.1,2135.45,266.93,23.791217,81.969501,578.9,593.4,24.2,,338.0,2026-07-29,2026-11-28,2024-05-22T05:07:12
6bb78ee8-3ddc-48f2-84a1-18a349930a02,bd3c8cdc-1cdf-4941-9911-3baa9ca8e01d,Komatsu PC200 Excavator,Komatsu PC200,Excavator,Excavator-Medium,EXC-XO162LH,2022,rented,81.5,1491.15,186.39,13.332529,86.096493,2024.5,473.0,31.2,22.4,307.0,2026-07-29,2026-09-08,2025-09-11T02:37:51
aca42319-33a0-4cf6-8b7d-78859b677eb0,6df896d4-0bf0-427a-bb13-fd7605254905,CAT 740 Dump Truck,CAT 740,Dump Truck,Dump Truck-Large,DUM-OM371OE,2020,available,74.7,1423.82,177.98,18.337763,87.556641,273.1,452.5,41.8,37.7,394.0,2026-07-29,2026-09-14,2026-02-11T22:57:30
4a319438-a622-4525-82e2-63c4e5e0c01f,8a0a9a5b-97fe-47c2-b856-40dfcd3620a9,JCB 457 Loader,JCB 457,Loader,Loader-Large,LOA-NS432JB,2020,available,82.4,1500.32,187.54,21.269889,83.579413,2961.2,337.8,16.4,17.3,309.0,2026-07-29,2026-10-01,2026-01-22T17:33:47
0e230284-45e5-459c-bbd8-60f481a0417e,6df896d4-0bf0-427a-bb13-fd7605254905,Bomag BW 213 Compactor,Bomag BW 213,Compactor,Compactor-Small,COM-TJ717LS,2022,rented,83.6,590.52,73.81,18.401077,87.228784,697.8,269.9,17.6,,115.0,2026-07-29,2026-12-28,2025-12-04T17:09:16
f55c7b06-3a4a-49bb-bd43-dc27fa8d5b52,6eedfe80-e252-41dc-b1b8-39024620b180,Volvo L120 Loader,Volvo L120,Loader,Loader-Small,LOA-SZ378PY,2015,available,70.1,804.85,100.61,14.026762,75.044366,5273.0,335.1,22.7,19.2,307.0,2026-07-29,2026-11-11,2025-01-13T19:55:24
881083bb-88bd-45a5-8974-ab4b05d6cd1e,8a0a9a5b-97fe-47c2-b856-40dfcd3620a9,CAT 336 Excavator,CAT 336,Excavator,Excavator-Large,EXC-LB033PX,2019,available,98.8,859.35,107.42,21.669,83.559268,154.6,551.8,23.2,15.5,240.0,2026-07-29,2027-01-06,2023-08-20T21:24:56
dd56e682-c874-40c4-ad19-d047d8dfd8dc,8a0a9a5b-97fe-47c2-b856-40dfcd3620a9,Perkins 4008 Generator,Perkins 4008,Generator,Generator-Small,GEN-TE154LN,2015,available,69.5,637.26,79.66,21.291336,83.500841,2811.9,440.4,5.1,,400.0,2026-07-29,2026-10-15,2023-08-28T11:59:20
d38182d3-7ec9-41ee-9d28-5cc0e6891e45,435422c3-08e5-4ecd-b663-9e664da0afaa,Hamm HD 120 Compactor,Hamm HD 120,Compactor,Compactor-Medium,COM-IB386VN,2016,available,82.9,941.91,117.74,23.777685,82.409022,811.2,258.1,10.7,,102.0,2026-07-29,2026-11-30,2025-06-26T09:02:58
8730beb7-f5fc-4c1a-a9cf-187583ce9f88,bd3c8cdc-1cdf-4941-9911-3baa9ca8e01d,MTU 12V4000 Generator,MTU 12V4000,Generator,Generator-Medium,GEN-AH307PY,2020,available,67.5,1453.79,181.72,13.097206,86.425847,91.7,279.6,6.9,,371.0,2026-07-29,2026-10-14,2024-03-01T22:40:41
c8e73a3f-4716-4826-baf3-297817e9e9c6,6eedfe80-e252-41dc-b1b8-39024620b180,Hamm HD 120 Compactor,Hamm HD 120,Compactor,Compactor-Large,COM-JH034GE,2016,available,59.9,805.06,100.63,14.346711,75.752849,2746.1,251.0,14.6,,168.0,2026-07-29,2026-12-14,2024-10-04T11:26:14
215e05b6-85bb-4941-850d-7f4508c4201b,bd3c8cdc-1cdf-4941-9911-3baa9ca8e01d,Komatsu D65 Bulldozer,Komatsu D65,Bulldozer,Bulldozer-Large,BUL-PH031RL,2020,available,68.9,1522.1,190.26,12.772725,86.327214,1754.5,680.6,23.0,,293.0,2026-07-29,2026-09-23,2025-03-10T18:32:08
26cbcffb-2a47-43ca-9349-ef2302c7655a,8a0a9a5b-97fe-47c2-b856-40dfcd3620a9,Volvo A40 Dump Truck,Volvo A40,Dump Truck,Dump Truck-Medium,DUM-SQ727SJ,2022,available,74.6,1623.17,202.9,21.39079,83.462514,823.3,534.6,47.8,36.6,351.0,2026-07-29,2026-12-15,2025-05-06T00:18:32
949f1670-da08-4a43-9030-bfabbedb1e17,bd3c8cdc-1cdf-4941-9911-3baa9ca8e01d,Dynapac CA3500 Compactor,Dynapac CA3500,Compactor,Compactor-Medium,COM-NU784DC,2015,rented,85.0,1053.93,131.74,13.186386,85.548248,7041.5,201.0,12.1,,166.0,2026-07-29,2026-11-26,2023-10-17T07:39:25
622619e6-8ca8-4ef0-8937-8e4555a60be7,bd3c8cdc-1cdf-4941-9911-3baa9ca8e01d,CAT 740 Dump Truck,CAT 740,Dump Truck,Dump Truck-Large,DUM-OG183TT,2016,available,100.0,1864.23,233.03,13.338513,85.80652,6477.7,607.3,31.8,36.7,387.0,2026-07-29,2026-12-09,2024-01-09T04:10:27
b6e5bbec-0b71-40db-9828-7d2eaa33b758,6eedfe80-e252-41dc-b1b8-39024620b180,CAT D6 Bulldozer,CAT D6,Bulldozer,Bulldozer-Small,BUL-KF873NV,2017,available,81.4,1985.64,248.21,14.29624,75.436,1018.8,530.2,22.4,,229.0,2026-07-29,2026-12-18,2024-06-13T03:16:12
