id,equipment_id,event_type,severity,title,description,is_acknowledged,acknowledged_by,event_time,created_at
d1e9f104-b2b8-4b1d-b60c-3c5d06f80269,520758a5-0ba4-45b2-b4ea-a69f292f743f,geofence_breach,critical,Geofence Breach Alert,Automated alert: geofence breach detected on Komatsu HM400 Dump Truck,False,,2026-07-30T15:16:06,2026-07-30T15:17:35
93aba2fa-0e40-4c2f-9777-73e7b639cb9e,8a3d250c-6de4-4dac-a648-94e7f1907baa,geofence_breach,info,Geofence Breach Alert,Automated alert: geofence breach detected on Cummins QSX15 Generator,True,Alexandra Clark,2026-07-30T15:16:01,2026-07-30T15:14:37
b1ec0c06-aaf1-40ae-8a10-4ea7352e8ee9,e84407b2-d536-491d-a2b0-40d25cf3973c,maintenance_due,warning,Maintenance Due Alert,Automated alert: maintenance due detected on Dynapac CA3500 Compactor,True,Matthew Stewart,2026-07-30T15:14:40,2026-07-30T15:14:23
7caa09c5-e232-4c95-8526-df5fc64b2ba8,a1cc273c-7b1c-4455-99fe-0ef2c69821b8,speed_violation,info,Speed Violation Alert,Automated alert: speed violation detected on Komatsu D65 Bulldozer,True,,2026-07-30T15:14:54,2026-07-30T15:17:58
0b21a890-2cfc-4d27-bdc8-38d6e0a3a92d,f1fc31b5-edd2-47b4-82bb-badf28984e0a,health_alert,info,Health Alert Alert,Automated alert: health alert detected on CAT 950 Loader,True,Jessica Smith,2026-07-30T15:17:27,2026-07-30T15:17:11
d9e0cd8e-12df-4f7c-af6b-943b3537c14d,585722cb-3d5f-42da-8de2-7c764b80bdd5,engine_overheat,info,Engine Overheat Alert,Automated alert: engine overheat detected on CAT 336 Excavator,True,Ralph Owens,2026-07-30T15:19:00,2026-07-30T15:15:59
8048a32a-08e7-4494-8a7f-3e2802baff45,b7d6b701-91c2-4e84-8df1-848099f8ad6d,fuel_low,warning,Fuel Low Alert,Automated alert: fuel low detected on CAT DP50 Forklift,True,,2026-07-30T15:14:08,2026-07-30T15:16:11
400c8b85-5936-40f0-8d5e-db0f50637269,90fa2865-4ccb-475d-9d8e-a88abca7b3f3,geofence_breach,critical,Geofence Breach Alert,Automated alert: geofence breach detected on John Deere 850K Bulldozer,True,Linda Pitts,2026-07-30T15:18:57,2026-07-30T15:15:50
e4514dc1-5e09-444f-bdd6-b1b111e620ee,ea5a8568-841c-4fe4-9e7f-ce0814f895b1,health_alert,info,Health Alert Alert,Automated alert: health alert detected on CAT DP50 Forklift,True,Kyle Campbell,2026-07-30T15:14:01,2026-07-30T15:17:48
afefb98a-6086-451f-94a8-07fd30c28db7,67bb39ff-2ab4-4470-85a5-4fb2bf5e4f06,speed_violation,info,Speed Violation Alert,Automated alert: speed violation detected on CAT D6 Bulldozer,True,Todd Steele,2026-07-30T15:19:12,2026-07-30T15:16:11
8bac4ab3-dae6-4078-8f40-35eda7db7b6a,6dd74016-a902-444b-b617-7bd4f6b83294,speed_violation,info,Speed Violation Alert,Automated alert: speed violation detected on Yale GLP060VX Forklift,True,Nathaniel Villarreal,2026-07-30T15:17:59,2026-07-30T15:16:51
d2528fa0-29e1-48f1-a4c6-b4f6e2e24ee4,2d860599-e5d8-4008-93a8-249e3808efb5,excessive_idle,info,Excessive Idle Alert,Automated alert: excessive idle detected on Hyster H80FT Forklift,False,David Austin,2026-07-30T15:16:16,2026-07-30T15:14:48
9d73936a-4c51-453b-80b6-0863b8129159,327125e1-ed4e-4a6f-91db-4e8dee4083cd,geofence_breach,critical,Geofence Breach Alert,Automated alert: geofence breach detected on John Deere 850K Bulldozer,True,,2026-07-30T15:17:57,2026-07-30T15:17:58
a4dd44ad-9dd1-4c9d-a73e-dbcad491cfd3,076c8545-0d85-4f86-a808-068d13b09c31,fuel_low,info,Fuel Low Alert,Automated alert: fuel low detected on Dynapac CA3500 Compactor,True,,2026-07-30T15:16:06,2026-07-30T15:14:52
323eb505-6b8f-452d-9faf-1c25360c34a9,7e9b8e5b-6b9a-4618-9cac-4ea81c4ac4ac,health_alert,info,Health Alert Alert,Automated alert: health alert detected on CAT DP50 Forklift,True,,2026-07-30T15:17:42,2026-07-30T15:18:49
496e3df9-57b2-4804-b800-517d6d7aaee0,0f5f81c4-0b1a-4ee8-be61-cc87d6573cdb,speed_violation,info,Speed Violation Alert,Automated alert: speed violation detected on Komatsu HM400 Dump Truck,True,Sarah Gray,2026-07-30T15:19:53,2026-07-30T15:18:14
e1193c3f-40ef-4e14-9e09-bd841757aef8,d24f3bec-a830-4056-932b-c301019d66f6,health_alert,info,Health Alert Alert,Automated alert: health alert detected on CAT 966 Loader,True,,2026-07-30T15:19:30,2026-07-30T15:17:38
79daa784-b9df-49fb-8707-06fa9cae42b9,3ccc9093-50a4-4700-9fe0-a226f1dce9ed,battery_low,warning,Battery Low Alert,Automated alert: battery low detected on Link-Belt TCC-750 Crane,False,Kathy Whitney,2026-07-30T15:18:30,2026-07-30T15:15:16
e2d2ca96-51a3-455a-87f8-68ecc5e0a8ca,ca73949f-0806-42b8-b607-c709518f50f9,geofence_breach,info,Geofence Breach Alert,Automated alert: geofence breach detected on MTU 12V4000 Generator,True,Alex Wood,2026-07-30T15:17:03,2026-07-30T15:16:18
eaa552e0-f883-40d7-a28f-1c8a2a8cff94,c8e73a3f-4716-4826-baf3-297817e9e9c6,geofence_breach,critical,Geofence Breach Alert,Automated alert: geofence breach detected on Hamm HD 120 Compactor,True,David Erickson,2026-07-30T15:19:33,2026-07-30T15:17:34
ce68f1e8-02f9-47f8-9068-795a611a7cf3,1a76a1bf-b46b-40e5-8087-533a8ecb5c44,fuel_low,info,Fuel Low Alert,Automated alert: fuel low detected on CAT D8 Bulldozer,False,Sara Lee,2026-07-30T15:17:29,2026-07-30T15:16:35
94fa7723-fd55-4608-bf69-2523d1a63f14,4827da2c-5630-4ab3-a6aa-811c3113c8ca,maintenance_due,info,Maintenance Due Alert,Automated alert: maintenance due detected on JCB 457 Loader,False,Allen Cummings,2026-07-30T15:16:22,2026-07-30T15:14:21
c03270fe-81b2-492f-856f-e74f20482dfa,3b7f53dc-89bc-42d5-bba4-4b64972c25dc,speed_violation,critical,Speed Violation Alert,Automated alert: speed violation detected on Hamm HD 120 Compactor,False,Kelly Khan,2026-07-30T15:15:15,2026-07-30T15:17:40
44743c42-cd75-4544-a0fd-5f169a201a79,9d052e8a-eecf-4b45-87e3-ae797d253684,geofence_breach,info,Geofence Breach Alert,Automated alert: geofence breach detected on Komatsu WA320 Loader,True,Anthony Salazar,2026-07-30T15:19:12,2026-07-30T15:19:06
2a8e76ae-1969-41b1-a815-a790ff49dfee,499abaa9-c7a5-44f5-a672-40edf44782fe,maintenance_due,critical,Maintenance Due Alert,Automated alert: maintenance due detected on Komatsu D65 Bulldozer,True,Christopher Moran,2026-07-30T15:19:35,2026-07-30T15:19:48
d75f39ff-f684-45c4-9fa6-92d4b58ff812,0aa11de9-1db1-4eae-a9b5-d924abe9c2a2,unauthorized_movement,info,Unauthorized Movement Alert,Automated alert: unauthorized movement detected on Liebherr LTM 1100 Crane,True,,2026-07-30T15:14:52,2026-07-30T15:16:48
0832e88c-7591-4c33-9ea2-42cbbbb39a8a,a387491d-6043-436a-973c-8494e098cf26,engine_overheat,emergency,Engine Overheat Alert,Automated alert: engine overheat detected on CAT DP50 Forklift,True,,2026-07-30T15:16:39,2026-07-30T15:18:10
19b33e96-383d-4f54-921e-4ecc8f16b2d2,6362aa13-f90b-43d0-8f04-4e1394a1b586,engine_overheat,warning,Engine Overheat Alert,Automated alert: engine overheat detected on Dynapac CA3500 Compactor,False,Hector Flores,2026-07-30T15:16:25,2026-07-30T15:19:36
481fa3aa-73ee-4055-b488-08f02e1aae84,5ef500a6-43c4-4756-8ef0-c813a2cf66cb,engine_overheat,info,Engine Overheat Alert,Automated alert: engine overheat detected on CAT 950 Loader,True,,2026-07-30T15:18:48,2026-07-30T15:19:00
0b44bdbd-104b-4026-b063-eeae37a535ef,2773ef9f-ae14-4f4d-bb2c-52b34e45a83d,health_alert,warning,Health Alert Alert,Automated alert: health alert detected on Link-Belt TCC-750 Crane,True,,2026-07-30T15:19:35,2026-07-30T15:16:27
8f23893c-61aa-4200-bbdc-adafa7505396,7e9b8e5b-6b9a-4618-9cac-4ea81c4ac4ac,engine_overheat,critical,Engine Overheat Alert,Automated alert: engine overheat detected on CAT DP50 Forklift,False,,2026-07-30T15:15:59,2026-07-30T15:18:07
9c1458ae-6b9a-4904-a6a5-ebeb096784db,87113b1c-6af7-4c58-a71e-1e9fa077fa22,unauthorized_movement,info,Unauthorized Movement Alert,Automated alert: unauthorized movement detected on Komatsu D65 Bulldozer,False,Leslie Yates,2026-07-30T15:18:52,2026-07-30T15:18:06
44d9c6de-9cd2-4f3d-9970-16c955a4afbf,afae5247-56ca-4e22-b66c-f8c8145a478f,overload_detected,info,Overload Detected Alert,Automated alert: overload detected detected on John Deere 850K Bulldozer,True,Ronnie Reynolds,2026-07-30T15:14:57,2026-07-30T15:16:35
f91bbc5d-c205-455f-9c0d-e5191642745f,41cb35e1-5085-4091-95b7-1fb9522f7a08,fuel_low,critical,Fuel Low Alert,Automated alert: fuel low detected on Tadano GR-1000 Crane,False,Joy Andrews,2026-07-30T15:19:09,2026-07-30T15:17:05
920e8709-1a7c-48a7-8cfa-25cdf8a000b0,f6efd6c6-f920-4a49-a686-816b436f93d6,overload_detected,info,Overload Detected Alert,Automated alert: overload detected detected on Bomag BW 213 Compactor,False,Teresa Jackson,2026-07-30T15:18:18,2026-07-30T15:15:53
1898a295-dec4-49c2-aad6-a19bae964e13,afc92c08-9b77-441c-b904-e45ab79e8aa6,maintenance_due,info,Maintenance Due Alert,Automated alert: maintenance due detected on CAT C15 Generator,True,James Johnson,2026-07-30T15:18:51,2026-07-30T15:15:01
3dcf2875-dd52-464f-b56e-2a7e5268d1de,a3d0eceb-f048-4f7e-b169-f455e9fd6f1b,overload_detected,warning,Overload Detected Alert,Automated alert: overload detected detected on CAT 320 Excavator,True,,2026-07-30T15:16:59,2026-07-30T15:19:07
9c6b4617-80a8-4161-ba89-7867bbcc651c,e8a114b7-cf32-44df-8c23-271167d56b06,geofence_breach,info,Geofence Breach Alert,Automated alert: geofence breach detected on Manitowoc 999 Crane,True,,2026-07-30T15:19:30,2026-07-30T15:15:19
832cf630-1d60-4ac8-bddb-9a306d8a1d77,9c2741b1-456c-4b57-9556-57c312f41ca6,speed_violation,warning,Speed Violation Alert,Automated alert: speed violation detected on CAT DP50 Forklift,False,Robert Porter,2026-07-30T15:14:16,2026-07-30T15:16:16
836aadae-0e0a-43de-be52-98f65e8dbc12,aa86ae3f-9268-4b77-87ec-6c368c37f7b0,overload_detected,warning,Overload Detected Alert,Automated alert: overload detected detected on Yale GLP060VX Forklift,False,,2026-07-30T15:16:20,2026-07-30T15:18:41
133c560a-3ad6-4f9f-b929-5d471ff917cc,ba6b37b1-895d-4f40-b998-5068b695a990,health_alert,emergency,Health Alert Alert,Automated alert: health alert detected on CAT CS56 Compactor,False,Stephen Mendoza,2026-07-30T15:19:44,2026-07-30T15:14:18
af799cbb-9ed1-4e57-8d50-cebd93e556f0,ba6b37b1-895d-4f40-b998-5068b695a990,battery_low,info,Battery Low Alert,Automated alert: battery low detected on CAT CS56 Compactor,True,Sharon Peterson,2026-07-30T15:16:41,2026-07-30T15:18:59
f1c62d96-15bc-4d9f-9cc6-1e6fd11dfc0f,d11977a9-580d-4018-a9c1-93c2d7085b44,speed_violation,info,Speed Violation Alert,Automated alert: speed violation detected on CAT 740 Dump Truck,True,Kelly Moyer,2026-07-30T15:19:17,2026-07-30T15:15:35
6d5cbd6d-5f6b-4167-a8a9-8b188d8c6d6c,c48d4d39-f7d0-4924-8e75-bb6a64ece904,overload_detected,critical,Overload Detected Alert,Automated alert: overload detected detected on Bomag BW 213 Compactor,True,,2026-07-30T15:19:31,2026-07-30T15:19:03
3a8b2023-12f5-4306-b326-099e0b6dafbd,79f5bb58-6b8a-4eb8-82d9-816fbcff25fb,overload_detected,info,Overload Detected Alert,Automated alert: overload detected detected on CAT 770 Dump Truck,False,,2026-07-30T15:17:08,2026-07-30T15:14:53
065514b9-d018-4153-9bc8-f8a714e34c22,6362aa13-f90b-43d0-8f04-4e1394a1b586,speed_violation,critical,Speed Violation Alert,Automated alert: speed violation detected on Dynapac CA3500 Compactor,True,Sarah Arias,2026-07-30T15:15:48,2026-07-30T15:16:52
5001ad0c-bb4c-478b-b013-1d27f97f0c31,210c0724-60bc-41f4-9acb-2ac925b626ad,battery_low,warning,Battery Low Alert,Automated alert: battery low detected on CAT D8 Bulldozer,False,Donna Jordan,2026-07-30T15:16:30,2026-07-30T15:19:15
48183052-14cb-4129-ae4a-a8ca28f4a199,e4810aa1-9b11-4f29-bca2-74d831309b14,maintenance_due,info,Maintenance Due Alert,Automated alert: maintenance due detected on Volvo A40 Dump Truck,True,,2026-07-30T15:17:00,2026-07-30T15:16:26
1c561b4f-f7ad-48ff-be81-f6b859480429,64766cad-2c85-47fe-b707-501568ccc2cf,fuel_low,critical,Fuel Low Alert,Automated alert: fuel low detected on CAT 740 Dump Truck,True,Mary Boone,2026-07-30T15:15:33,2026-07-30T15:19:37
ff78ec96-e8ac-41cf-b7c4-06b3589f141a,931a1d76-c0dc-451c-8fb8-938ee88e4521,engine_overheat,info,Engine Overheat Alert,Automated alert: engine overheat detected on John Deere 850K Bulldozer,False,,2026-07-30T15:15:12,2026-07-30T15:14:12
13fff707-29ca-4e4e-84e2-3c09526fc46f,f65bd9f5-b41b-48b3-8d2c-b1e53f73cb7d,unauthorized_movement,emergency,Unauthorized Movement Alert,Automated alert: unauthorized movement detected on Tadano GR-1000 Crane,True,Anna Bradley,2026-07-30T15:15:40,2026-07-30T15:17:53
5daa21b8-da8f-4625-b0bc-6841fd559e8d,8c5fcf8b-a2a7-4892-8f28-20546135d304,excessive_idle,critical,Excessive Idle Alert,Automated alert: excessive idle detected on Hyster H80FT Forklift,False,,2026-07-30T15:14:00,2026-07-30T15:15:39
357022d2-425a-479b-a47b-046a3ed5f016,2407b3e1-e827-4934-b475-37ac8507d2b5,fuel_low,info,Fuel Low Alert,Automated alert: fuel low detected on CAT 740 Dump Truck,False,,2026-07-30T15:18:51,2026-07-30T15:16:50
f4ebbbc1-8e73-4f36-afff-d3d6632b79b7,54411a6d-67c8-4476-8f14-9964722d407e,overload_detected,warning,Overload Detected Alert,Automated alert: overload detected detected on Liebherr LTM 1100 Crane,True,Sandra Welch,2026-07-30T15:18:08,2026-07-30T15:15:37
314f47e6-3c19-4f9b-9a60-73dc4ef985c9,e3e54c3b-0194-4920-b56b-e9c5d1cbec51,maintenance_due,info,Maintenance Due Alert,Automated alert: maintenance due detected on Hyster H80FT Forklift,False,,2026-07-30T15:15:41,2026-07-30T15:18:49
f616cf6f-0fdc-40d9-b834-fa8ec57be51b,05e05424-938e-4e3b-8ae0-2a6982435e87,engine_overheat,info,Engine Overheat Alert,Automated alert: engine overheat detected on Volvo L120 Loader,True,Amanda Peterson,2026-07-30T15:18:07,2026-07-30T15:15:06
d2939296-db58-4281-b2a1-cea8ebcd2fd6,6c041610-c5e7-42b5-99aa-99375af1b892,fuel_low,warning,Fuel Low Alert,Automated alert: fuel low detected on Komatsu D65 Bulldozer,True,,2026-07-30T15:18:17,2026-07-30T15:15:42
7e4ae566-3c34-47c7-b883-89348d4da207,dee64018-fcb3-4090-a5be-57348cde4ce5,overload_detected,warning,Overload Detected Alert,Automated alert: overload detected detected on Cummins QSX15 Generator,True,Dana Murray,2026-07-30T15:16:14,2026-07-30T15:16:06
0069d157-037e-47f6-a8c7-da8df3a22554,25625f85-61ca-454c-8800-9442a81efa83,health_alert,warning,Health Alert Alert,Automated alert: health alert detected on John Deere 850K Bulldozer,True,April Madden,2026-07-30T15:17:53,2026-07-30T15:16:27
2d55d6ca-61b6-4f69-80d8-3a457e7656bc,3d21230b-decd-4931-bec1-2211e749430e,battery_low,info,Battery Low Alert,Automated alert: battery low detected on CAT 336 Excavator,True,,2026-07-30T15:19:07,2026-07-30T15:18:16
5cf5d1b5-1127-47c3-a95c-48ee8ad1f67a,0961860c-fcc2-4774-a7c3-024b5bbced09,unauthorized_movement,critical,Unauthorized Movement Alert,Automated alert: unauthorized movement detected on CAT D8 Bulldozer,True,Jessica Carey,2026-07-30T15:15:04,2026-07-30T15:15:46
1e3f87fa-5f96-430c-bbfa-97db1b8836ee,09c0bd49-185c-4589-8f7c-a665bcd530d8,engine_overheat,info,Engine Overheat Alert,Automated alert: engine overheat detected on CAT 320 Excavator,True,,2026-07-30T15:14:56,2026-07-30T15:16:51
da68bbdd-ee87-4f15-bdd5-6e2b8bd593a0,4f804537-7460-49be-853b-8bfb688ebf47,excessive_idle,critical,Excessive Idle Alert,Automated alert: excessive idle detected on Volvo A40 Dump Truck,True,,2026-07-30T15:15:48,2026-07-30T15:17:45
60590bbc-ca57-4873-b830-483f2fcae368,743d0956-b79b-4f08-b1a0-c2b47067f881,overload_detected,critical,Overload Detected Alert,Automated alert: overload detected detected on Cummins QSX15 Generator,True,,2026-07-30T15:15:54,2026-07-30T15:14:10
59228198-e68a-4d32-9d50-515f79737599,256ae1d6-28db-4a55-9f2f-f9c516aa084d,maintenance_due,info,Maintenance Due Alert,Automated alert: maintenance due detected on CAT DP50 Forklift,True,Kevin Wilson,2026-07-30T15:19:22,2026-07-30T15:19:04
0612d5ec-7fe8-40d6-85be-c15de6113fe5,f90a7087-1dfb-4b75-af42-add5c13d5e8a,unauthorized_movement,warning,Unauthorized Movement Alert,Automated alert: unauthorized movement detected on Volvo A40 Dump Truck,False,George Lee,2026-07-30T15:19:25,2026-07-30T15:19:28
e745f566-4ea8-41d5-8776-46e06c726665,8730beb7-f5fc-4c1a-a9cf-187583ce9f88,excessive_idle,critical,Excessive Idle Alert,Automated alert: excessive idle detected on MTU 12V4000 Generator,True,Rachel Brown,2026-07-30T15:16:22,2026-07-30T15:18:12
1dddcb7a-24a2-4eba-8167-4cb169e94cca,78ce709c-5436-4dde-9ef7-3ca60af13b8a,health_alert,emergency,Health Alert Alert,Automated alert: health alert detected on CAT 320 Excavator,True,Natalie Duke,2026-07-30T15:14:01,2026-07-30T15:18:55
fe5b02b4-b566-4843-8ba9-f17d1bcaa860,1e848229-19cd-43bf-a961-c1ef07db203b,engine_overheat,warning,Engine Overheat Alert,Automated alert: engine overheat detected on Hyster H80FT Forklift,True,Charles Lucas,2026-07-30T15:16:57,2026-07-30T15:14:47
1efebde1-5c44-4778-b42b-f6bbaa960f62,1cc1f45e-4d28-4c17-b1f7-9f92e36ad86e,health_alert,info,Health Alert Alert,Automated alert: health alert detected on CAT 320 Excavator,True,,2026-07-30T15:14:09,2026-07-30T15:17:36
b236b760-dbca-4e3c-b087-f28dcec9d451,585722cb-3d5f-42da-8de2-7c764b80bdd5,engine_overheat,info,Engine Overheat Alert,Automated alert: engine overheat detected on CAT 336 Excavator,True,,2026-07-30T15:15:08,2026-07-30T15:15:49
04b82c62-7939-4a2e-ab71-89e2ac99f5ed,3e98e2e0-73b6-461c-801d-7d243841b131,battery_low,warning,Battery Low Alert,Automated alert: battery low detected on CAT 740 Dump Truck,True,Jeffrey Malone,2026-07-30T15:17:30,2026-07-30T15:16:07
ac5a6948-93b2-4a81-bbf6-9fa8b8c735bd,e6b3a4a2-f5b4-4b1e-93fa-51ce22d4746f,geofence_breach,warning,Geofence Breach Alert,Automated alert: geofence breach detected on Dynapac CA3500 Compactor,True,,2026-07-30T15:16:42,2026-07-30T15:15:23
477149f7-ea2e-4fbe-a3ab-d143c63508bd,2a543b5d-d165-45c3-90d6-5658147deb58,speed_violation,info,Speed Violation Alert,Automated alert: speed violation detected on Komatsu WA320 Loader,False,Robert Martinez,2026-07-30T15:16:03,2026-07-30T15:19:29
4df6ad01-95ff-48de-a2d9-b888199b29e4,1c175d4b-1c57-4c76-9909-026fef889657,speed_violation,critical,Speed Violation Alert,Automated alert: speed violation detected on Volvo EC220 Excavator,False,Steven Murray,2026-07-30T15:18:16,2026-07-30T15:16:47
e2fad999-71d7-47be-8341-cf2282bf0eb2,815040ba-e99b-4b90-8f09-ef80bca4e065,speed_violation,info,Speed Violation Alert,Automated alert: speed violation detected on Komatsu D65 Bulldozer,False,,2026-07-30T15:16:37,2026-07-30T15:17:02
b8efc581-637e-467e-92c2-3e62fbe14f55,da900d73-122f-44c7-b4c8-977bcf9fbe8a,battery_low,warning,Battery Low Alert,Automated alert: battery low detected on Komatsu D65 Bulldozer,True,Deborah Dillon,2026-07-30T15:19:23,2026-07-30T15:14:08
81005a90-e8e9-4d8c-9089-e2cf8339d09a,4bba57e3-eae8-4c6e-b9d5-8b3cd965fb65,battery_low,critical,Battery Low Alert,Automated alert: battery low detected on CAT CS56 Compactor,True,Crystal Lopez,2026-07-30T15:18:03,2026-07-30T15:17:25
79f95256-2cef-4b0e-bb36-a775ce28880a,3e98e2e0-73b6-461c-801d-7d243841b131,engine_overheat,critical,Engine Overheat Alert,Automated alert: engine overheat detected on CAT 740 Dump Truck,False,Sharon Atkinson,2026-07-30T15:15:20,2026-07-30T15:19:57
a67c3312-22c6-41ac-a11f-baad6c1d6443,5c29d236-4463-4b2f-a1d6-4d3174be2073,health_alert,info,Health Alert Alert,Automated alert: health alert detected on CAT D6 Bulldozer,True,,2026-07-30T15:19:44,2026-07-30T15:15:23
3931e3c2-a83f-4c7f-8696-2809f913d6f6,b6e5bbec-0b71-40db-9828-7d2eaa33b758,geofence_breach,info,Geofence Breach Alert,Automated alert: geofence breach detected on CAT D6 Bulldozer,True,James Horton,2026-07-30T15:14:41,2026-07-30T15:16:17
05f7f8c2-ce1d-432d-938b-8e941c5bc369,0961860c-fcc2-4774-a7c3-024b5bbced09,geofence_breach,warning,Geofence Breach Alert,Automated alert: geofence breach detected on CAT D8 Bulldozer,True,,2026-07-30T15:18:02,2026-07-30T15:17:02
8659bd6d-176d-4732-bb51-f76a249b0ad1,72c74929-fcc0-4e62-b81a-69e7d712dc30,battery_low,warning,Battery Low Alert,Automated alert: battery low detected on CAT CS56 Compactor,True,Cynthia Hunt,2026-07-30T15:18:38,2026-07-30T15:18:07
1bb2960f-5bbc-42b9-97db-8cb23dd81e8f,d9dd841f-e1c8-4fa2-9e98-9cedb88adcee,engine_overheat,warning,Engine Overheat Alert,Automated alert: engine overheat detected on CAT D6 Bulldozer,False,Beverly Evans,2026-07-30T15:18:22,2026-07-30T15:18:00
bc2b2d9f-7bc4-42cd-84e8-05e09b32a9f5,ac859575-e0ab-4de6-9d1a-53324db062f4,geofence_breach,warning,Geofence Breach Alert,Automated alert: geofence breach detected on Toyota 8FGU25 Forklift,False,Lisa Gill,2026-07-30T15:17:31,2026-07-30T15:18:10
938bb271-317c-4402-90d5-244239e28263,f1fc31b5-edd2-47b4-82bb-badf28984e0a,engine_overheat,critical,Engine Overheat Alert,Automated alert: engine overheat detected on CAT 950 Loader,True,Monique Thomas,2026-07-30T15:15:51,2026-07-30T15:19:44
f4fe089c-0f94-4e1e-84c9-22fb6213a36e,ba105fd9-2a4d-42f3-a3a5-82d883912a21,maintenance_due,warning,Maintenance Due Alert,Automated alert: maintenance due detected on CAT D8 Bulldozer,True,Kristin Daniels,2026-07-30T15:18:16,2026-07-30T15:16:48
26b47bce-1754-4047-9b41-86691482c255,576dbf3e-9271-427f-92a6-500335e7397e,engine_overheat,warning,Engine Overheat Alert,Automated alert: engine overheat detected on CAT 966 Loader,True,Jason Long,2026-07-30T15:17:21,2026-07-30T15:17:45
9ca75e01-edfd-4283-9da6-aab71af1c419,182f17bb-8846-415b-8c18-b7274902bd80,unauthorized_movement,critical,Unauthorized Movement Alert,Automated alert: unauthorized movement detected on Link-Belt TCC-750 Crane,False,Brenda Herring,2026-07-30T15:19:52,2026-07-30T15:15:18
e47559ff-94fb-4f8e-9a5b-62de508451ab,256ae1d6-28db-4a55-9f2f-f9c516aa084d,excessive_idle,critical,Excessive Idle Alert,Automated alert: excessive idle detected on CAT DP50 Forklift,True,Amy Edwards,2026-07-30T15:18:42,2026-07-30T15:17:59
114472ad-79e7-4c5d-895c-6b79e7b138c8,302a2187-abca-48b5-824b-a164d18aa722,speed_violation,info,Speed Violation Alert,Automated alert: speed violation detected on CAT CS56 Compactor,True,Ashley Baker,2026-07-30T15:14:33,2026-07-30T15:18:16
223c38cb-3c8c-489b-8c59-a0a7c12adf62,09dd5ba3-0ee1-4a11-9e4d-5551c070e56d,maintenance_due,info,Maintenance Due Alert,Automated alert: maintenance due detected on CAT CS56 Compactor,False,Matthew Mahoney,2026-07-30T15:16:24,2026-07-30T15:14:54
d1c7bee2-1d05-4a8d-b1a4-8ddadb3c7a18,0f5f81c4-0b1a-4ee8-be61-cc87d6573cdb,fuel_low,warning,Fuel Low Alert,Automated alert: fuel low detected on Komatsu HM400 Dump Truck,False,Olivia Huerta,2026-07-30T15:14:11,2026-07-30T15:18:07
81abaaa9-22e3-4603-9a35-f630fffd976a,2407b3e1-e827-4934-b475-37ac8507d2b5,engine_overheat,info,Engine Overheat Alert,Automated alert: engine overheat detected on CAT 740 Dump Truck,True,James Turner,2026-07-30T15:18:44,2026-07-30T15:14:51
e9971b92-90c8-494b-82d5-017399e0df34,2be59483-10b7-4e21-b720-b10876783841,health_alert,critical,Health Alert Alert,Automated alert: health alert detected on Komatsu HM400 Dump Truck,False,Annette Carpenter,2026-07-30T15:16:03,2026-07-30T15:18:00
38110211-9dbe-4ac5-af0e-20f248f9d5c3,901d623e-5dfd-48ad-bde2-23abf3e73b87,speed_violation,critical,Speed Violation Alert,Automated alert: speed violation detected on Bomag BW 213 Compactor,True,,2026-07-30T15:14:03,2026-07-30T15:16:17
215f915d-560b-41d9-905b-03a45d3be1e1,5f2cf8b3-200e-4e56-b3f1-e29f28dca3c3,health_alert,info,Health Alert Alert,Automated alert: health alert detected on Link-Belt TCC-750 Crane,True,Jackie Hart PhD,2026-07-30T15:14:54,2026-07-30T15:18:08
de557771-ed25-49f1-a5b1-77e3a1a5db1d,5c37c756-102a-4b6e-9c5b-779b83c9fc1b,fuel_low,info,Fuel Low Alert,Automated alert: fuel low detected on Dynapac CA3500 Compactor,False,William Edwards,2026-07-30T15:16:00,2026-07-30T15:19:05
011995a5-538a-49b3-8a09-552de87deda9,25625f85-61ca-454c-8800-9442a81efa83,unauthorized_movement,critical,Unauthorized Movement Alert,Automated alert: unauthorized movement detected on John Deere 850K Bulldozer,False,,2026-07-30T15:16:17,2026-07-30T15:16:29
90d89a2d-eedf-4df1-8882-f82633580781,af58a6fb-0ce2-46f6-b3bf-efc4035d16dc,geofence_breach,info,Geofence Breach Alert,Automated alert: geofence breach detected on CAT 966 Loader,True,,2026-07-30T15:16:59,2026-07-30T15:17:04
d53bd298-458f-4d8e-82fc-420df0d7f47f,6fa5fe73-6509-439e-b774-bdd26d66730b,health_alert,warning,Health Alert Alert,Automated alert: health alert detected on Tadano GR-1000 Crane,True,Shannon Conner,2026-07-30T15:16:18,2026-07-30T15:18:26
6467c505-3179-455f-93fb-89d4543ffa50,6eefc392-0b72-48dc-a5c8-10df35c151f3,overload_detected,info,Overload Detected Alert,Automated alert: overload detected detected on Dynapac CA3500 Compactor,True,Stephanie Reyes,2026-07-30T15:16:19,2026-07-30T15:18:14
a48ac386-8aa8-4598-b131-cda0be76da0c,217a5a50-7fdb-4284-8663-384394b4b579,engine_overheat,info,Engine Overheat Alert,Automated alert: engine overheat detected on Perkins 4008 Generator,True,Jasmine Alexander,2026-07-30T15:17:17,2026-07-30T15:19:00
